Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Iugo Software and Design Studio,https://www.crunchbase.com/organization/iugo-software-and-design-studio,Software,"Montevideo, NA - Uruguay, Uruguay","IUGO is a company based in Uruguay, dedicated to web based software development.","844,644",Latin America,Less than $1M,Active,2007-08-01,day,,,,,For Profit,http://iugo.com.uy,http://twitter.com/iugo_uruguay,http://www.facebook.com/IUGO.software,https://www.linkedin.com/company/9283214,info@iugo.com.uy,+598 2916 9643,,,"IUGO is a company based in Uruguay, dedicated to web based software development.",,,,,,,,,,,,,,Software,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"892,537",32,,,15,,,,,,,,
Codilio,https://www.crunchbase.com/organization/codilio,Information Technology,"Montevideo, NA - Uruguay, Uruguay","A recently born company with the goal of making developers recruiting easier, cheaper and better.","846,317",Latin America,$1M to $10M,Active,2015-10-01,day,,,,,For Profit,http://www.codilio.com,https://twitter.com/CodilioOk,https://www.facebook.com/codilio,https://www.linkedin.com/company/10042974,,+598 96910224,1,,,,,,,,,,,,,,,,Information Technology,1,Leonel More,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"894,264",25,,,,,,,,,,,
Radios en Internet,https://www.crunchbase.com/organization/radios-en-internet,"Internet Radio, Music, Web Design, Web Hosting","Montevideo, NA - Uruguay, Uruguay","Radios en Internet is an IT firm that offers services for web hosting, web design, domain and audio streaming for radio stations.","849,537",Latin America,,Active,2009-01-01,day,,,,,For Profit,http://radioseninternetuy.com,https://twitter.com/radiosinternet,https://www.facebook.com/RadiosEnInternet,https://www.linkedin.com/company/radios-en-internet---streaming-professional-services,radioseninternet@gmail.com,598-97774785,,,,,,,,,,,,,,,,,"Design, Internet Services, Media and Entertainment, Music and Audio",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"897,655",10,,,,,,,,,,,
eCom-LAC,https://www.crunchbase.com/organization/ecom-lac,Information Technology,"Montevideo, NA - Uruguay, Uruguay",eCom-LAC promotes the development of ICT sector in the Latin America and Caribbean region.,"867,995",Latin America,,Active,,,,,,,For Profit,http://ecomlac.lat,https://www.twitter.com/ecomlac,https://www.facebook.com/ecom-lac-105156136209334,,,+598-2-604-2222,,,,,,,,,,,,,,,,,Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"917,011",7,,,,,,,,,,,
Cupooon,https://www.crunchbase.com/organization/cupooon,"Coupons, E-Commerce, Shopping","Montevideo, NA - Uruguay, Uruguay",Nuestro objetivo es acercarte los cupones de descuento de las mejores tiendas de España http://www.cupooon.es,"872,803",Latin America,Less than $1M,Active,2011-05-01,day,,,,,For Profit,http://www.cupooon.es,http://twitter.com/Cupooon,http://www.facebook.com/Cupooon,,contacto@cupooon.es,,,,Nuestro objetivo es acercarte los cupones de descuento de las mejores tiendas de España http://www.cupooon.es,,,,,,,,,,,,,,Commerce and Shopping,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"922,050",4,,,13,,,,,,,,
Bellasoft,https://www.crunchbase.com/organization/bellasoft,"Outsourcing, Software, Software Engineering","Montevideo, NA - Uruguay, Uruguay",Bellasoft is an IT services company that combines top-of-the-line LATAM engineering talent with a passion for creating innovative software.,"875,391",Latin America,,Active,2017-12-15,day,,,,,For Profit,https://www.bellasoft.io,https://twitter.com/BellasoftIT,https://www.facebook.com/bellasoftIT,https://www.linkedin.com/company/bellasoft-it,info@bellasoft.io,206 925 3841,,,"Bellasoft is an IT services company that combines top-of-the-line LATAM engineering talent with a passion for creating innovative software products. Our ultimate goal is to help partners accomplish their vision in whatever capacity we can. Bellasoft’s core principle is to put the client first, above all costs, and create long lasting relationships with both our clients and our engineers. This is our true driver, since we firmly believe that great results and long-term success are built on top of mutual trust (and great talent of course!).",,,,,,,,,,,,,,"Professional Services, Science and Engineering, Software",1,Fede Gonzalez,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"924,757",34,,,,,,,,,,,
Unicorn Games,https://www.crunchbase.com/organization/unicorn-games,Real Estate,"Montevideo, NA - Uruguay, Uruguay",Desarrolla juegos grupales que vinculan el mundo real y las aplicaciones.,"883,803",Latin America,,Active,2014-01-01,year,,,,,For Profit,,,,,,,,,,,,,,,,,,,,,,,Real Estate,,,1-10,1,Seed,2015-01-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"933,568",,,,,,,,,,,,
Make IT Work,https://www.crunchbase.com/organization/make-it-work-2,"E-Commerce, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay",Since 2010 Make IT Work provides solutions that greatly improve quality for software processes and products.,"888,178",Latin America,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://makeitwork.com.uy/en/,https://twitter.com/makeitworkuy,https://www.facebook.com/makeitworkuy,,info@makeitwork.com.uy,+59829010776,9,,"Since 2010 Make IT Work provides solutions that greatly improve quality for software processes and products. Their team is passionate about making things work and won’t stop until they do. They enjoy turning ideas into tangible products in the most efficient way, optimizing developer productivity and significantly reducing costs for their clients. In 2013 they also added courses and certifications to their service portfolio, looking to create a much-needed testing culture in Uruguay that actually reflects the industry’s best practices with international certifications and standards. Throughout the years, they have set theirselves apart by adapting their processes to generate maximum value with both agile (SCRUM) and formal (PMI) methodologies. They also count with teams that specialize in industry verticals such as e-commerce, e-banking and mobile technologies.",,,,,,,,,,,,,,"Commerce and Shopping, Information Technology, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"938,142",1,,,,,,,,,,,
Devoto Hermanos,https://www.crunchbase.com/organization/devoto-hermanos,"Consumer Goods, Retail","Montevideo, NA - Uruguay, Uruguay",Devoto Hermanos is owns and operates food retail stores and supermarket chain in Uruguay. ,"893,099",Latin America,,Active,,,2000-09-01,day,,,For Profit,https://www.devoto.com.uy/aindex.aspx,,,,,,,,Devoto Hermanos is owns and operates food retail stores and supermarket chain in Uruguay. ,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Devoto Hermanos acquired by Almacenes Éxito,https://www.crunchbase.com/acquisition/almacenes-éxito-acquires-devoto-hermanos--7abb1d8d,Almacenes Éxito,https://www.crunchbase.com/organization/almacenes-éxito,2000-09-01,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"943,297",26,,,,,,,,,,,
Soluprom,https://www.crunchbase.com/organization/soluprom,"Advertising, Marketing","Montevideo, NA - Uruguay, Uruguay",Soluprom is a firm that provides advertising solutions to businesses.,"914,776",Latin America,,Active,,,,,,,For Profit,http://www.soluprom.com,https://www.twitter.com/merchandisinguy,,,,59823361840,,,,,,,,,,,,,,,,,"Advertising, Sales and Marketing",1,Gonzalo Aldaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"966,015",5,,,,,,,,,,,
CraftedCode,https://www.crunchbase.com/organization/craftedcode,"Human Computer Interaction, Mobile, Product Design, Software, Software Engineering, UX Design, Web Design","Montevideo, NA - Uruguay, Uruguay",Crafted helps you validate your ideas and turn them into solutions through agile software craftsmanship and user centered design.,"915,399",Latin America,$1M to $10M,Active,2014-08-24,day,,,,,For Profit,http://craftedcode.com,https://www.twitter.com/craftedcode,https://www.facebook.com/craftedcode,https://www.linkedin.com/company/crafted-code,contact@craftedcode.com,59827086999,,,"Crafted is a web and mobile consultancy shop based on Montevideo, Uruguay, in a perfect timezone to work with every city on the United States. We embrace Agile software methodologies and Lean Startup practices with special emphasis on user experience. We've been working with startups as well as Fortune 500 companies looking for innovation and high standards of quality work since 2008. Our services include architectural, UX and visual design as well as business development and coaching in order to help you get the most of your product/organization. We prefer dynamic, scalable technologies such as Ruby, Python and Node.js for back-end services and tools like React, AngularJS and Backbone.js regarding front-end interaction. Our mobile applications may be native iOS/Android apps or responsive HTML5 platforms depending on the project but overall you'll find an attentive and highly involved team of professionals who believe that good communication is the most important thing for a project to succeed.",,,,,,,,,,,,,,"Design, Mobile, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"966,673",41,1,,,,,,,,,,
Zendaleather,https://www.crunchbase.com/organization/zendaleather,"Animation, Manufacturing","Montevideo, NA - Uruguay, Uruguay",Zendaleather S.A. produces leather. The company offers aviation leather for the aircraft industry.,"928,858",Latin America,,Active,1890-01-01,year,2013-06-11,day,,,For Profit,,,,,,+59823050000,,,Zendaleather S.A. produces leather. The company offers aviation leather for the aircraft industry.,,,,,,,,,,,,,,"Manufacturing, Media and Entertainment, Video",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Zendaleather acquired by JBS,https://www.crunchbase.com/acquisition/jbs-3-acquires-zendaleather--7eab94cd,JBS,https://www.crunchbase.com/organization/jbs-3,2013-06-11,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"980,772",,,,,,,,,,,,
Innicia,https://www.crunchbase.com/organization/innicia,E-Commerce,"Montevideo, NA - Uruguay, Uruguay",Innicia es una empresa de software Uruguaya especializada tanto en el desarrollo,"934,905",Latin America,$1M to $10M,Active,,,,,,,For Profit,http://innicia.com,https://www.twitter.com/innicia,https://www.facebook.com/innicia,,desarrollo@innicia.com,+598 2903 1403,,,,,,,,,,,,,,,,,Commerce and Shopping,1,Pablo Panedas,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"987,100",14,,,,,,,,,,,
Museways,https://www.crunchbase.com/organization/museways,"Mobile Apps, Web Apps, Web Development","Montevideo, NA - Uruguay, Uruguay","Museways is a developing firm that offers services for website, web and mobile application development.","937,189",Latin America,,Active,2009-01-01,day,,,,,For Profit,http://museways.com,https://twitter.com/museways,https://www.facebook.com/museways,https://www.linkedin.com/company/museways,hi@museways.com,,,,,,,,,,,,,,,,,,"Apps, Mobile, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"989,486",21,,,,,,,,,,,
Point Américas,https://www.crunchbase.com/organization/point-américas,"Agriculture, Commercial, Manufacturing","Montevideo, NA - Uruguay, Uruguay",Point Américas is an international group of phytosanitary products.,"938,931",Latin America,$1M to $10M,Active,,,,,,,For Profit,https://pointamericas.com,,,,info@pointamericas.com,598-260-1004,,,,,,,,,,,,,,,,,"Agriculture and Farming, Manufacturing, Other",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"991,315",9,,,,,,,,,,,
Supernova Labs,https://www.crunchbase.com/organization/supernova-labs,"Enterprise Software, Real Time, Software","Montevideo, NA - Uruguay, Uruguay",Supernova Labs is a provider of applications and business boards.,"945,808",Latin America,$1M to $10M,Active,2010-05-31,day,,,,,For Profit,http://www.supernova-labs.com,http://twitter.com/supernovalabs,,,info@supernova-labs.com,,,,,,,,,,,,,,,,,,"Other, Software",1,Juan Silva,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"998,537",,,,,,,,,,,,
Selectrón,https://www.crunchbase.com/organization/selectrón,"Commercial, Security","Montevideo, NA - Uruguay, Uruguay",Selectrón is offers monitoring and installation of security solutions.,"947,365",Latin America,,Active,,,2013-02-04,day,,,For Profit,http://www.selectron.com.uy/,,,,,+598 2402 3737,,,Selectrón is offers monitoring and installation of security solutions.,,,,,,,,,,,,,,"Other, Privacy and Security",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Selectrón acquired by Securitas,https://www.crunchbase.com/acquisition/securitas-acquires-selectrón--e623b17c,Securitas,https://www.crunchbase.com/organization/securitas,2013-02-04,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"1,000,160",7,,,,,,,,,,,
CEBRA Comunicacion Visual,https://www.crunchbase.com/organization/cebra-comunicacin-visual,"Advertising, Logistics, Web Design, Web Development","Montevideo, NA - Uruguay, Uruguay",Cebra is a creative design STUDIO that efficiently uses creative concept and design to implement client's company image.,"952,550",Latin America,Less than $1M,Active,1988-03-01,day,,,,,For Profit,http://www.cebra.com.uy,http://twitter.com/cebradesign,http://www.facebook.com/cebradesign,http://www.linkedin.com/company/266299,cebra@cebra.com.uy,5982.412.1248,,,Cebra is a creative design STUDIO that efficiently uses creative concept and design to implement your company image.,,,,,,,,,,,,,,"Advertising, Design, Sales and Marketing, Software, Transportation",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,005,641",7,,,8,,,,,,,,
GenLives,https://www.crunchbase.com/organization/genlives,"Biotechnology, Health Care","Montevideo, NA - Uruguay, Uruguay",GenLives offers genomic studies aimed at obtaining useful information from a medical point of view.,"955,947",Latin America,,Active,,,,,,,For Profit,http://www.genlives.com,https://twitter.com/genlives,https://www.facebook.com/pg/genlives/,,contact@genlives.com,598 2712 0660,,,"GenLives offers massive genomic sequencing studies and their interpretation, to transform DNA data into useful information for health.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"1,009,203",14,,,,,,,,,,,
La Red De Servicios,https://www.crunchbase.com/organization/la-red-de-servicios,Information Technology,"Montevideo, NA - Uruguay, Uruguay",Sales outsourcer located in Uruguay,"960,517",Latin America,$50M to $100M,Active,2003-01-01,year,,,,,For Profit,http://www.lrs.com.uy,,,,administracion@lrs.com.uy,,,,,,,,,,,,,,,,,,Information Technology,,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,014,026",24,,,,,,,,,,,
LACTLD,https://www.crunchbase.com/organization/lactld,"Developer Platform, Internet, Non Profit, Politics","Montevideo, NA - Uruguay, Uruguay",LACTLD is a nonprofit association that Coordinate policies and promotes strategies for the development of domain names.,"965,028",Latin America,Less than $1M,Active,1998-01-01,year,,,,,Non-profit,https://www.lactld.org,https://www.twitter.com/lactld,https://www.facebook.com/lactld,,contacto@lactld.org,,,,"LACTLD is a nonprofit organization that focuses on connecting ccTLDs in Latin America and the Caribbean. The organization focuses on the development of domain names and ccTLDs in the region. LACTLD facilitates programs, discussions, and workshops to share information and discuss about ccTLD development. It facilitates ANYCAST LACTLD, a program that promotes robustness and resilience of the internet. LACTLD was founded in August 1998 by Rafael Ibarra and Oscar Robles. LACTLD is a nonprofit organization that focuses on connecting ccTLDs in Latin America and the Caribbean. The organization focuses on the development of domain names and ccTLDs in the region. LACTLD facilitates programs, discussions, and workshops to share information and discuss about ccTLD development. It facilitates ANYCAST LACTLD, a program that promotes robustness and resilience of the internet. LACTLD was founded in August 1998 by Rafael Ibarra and Oscar Robles.",,,,,,,,,,,,,,"Government and Military, Internet Services, Other, Software",2,"Oscar Robles, Rafael Ibarra",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,018,781",37,,,,,,,,,,,
One App At A Time,https://www.crunchbase.com/organization/one-app-at-a-time,"iOS, Software","Montevideo, NA - Uruguay, Uruguay",One App At A Time is a mobile application a game developer.,"976,749",Latin America,,Active,2009-12-15,day,,,,,For Profit,http://oneappatatime.com,http://twitter.com/oneappatatime,,,oneappatatime@gmail.com,,,,"We specialize in translating your flash games into iPhone apps Start selling your flash games through the app store. OneAppAtATime provides a service by which we reformat and build your game specifically for the iPhone. Then we submit it to the app store and split the sales. You don't have to deal with navigating the app store approval process, or running ads in the game. We work together to price and market the game. We split the income from sales of your flash game, as an iPhone app. Sure the hell beats trying to live off of the pennies from flash game ads. We're your partner in navigating your way in to the appstore, and marking your game.",,,,,,,,,,,,,,"Mobile, Platforms, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,031,105",10,,,,,,,,,,,
Gproxy Solutions,https://www.crunchbase.com/organization/gproxy-solutions,"E-Commerce, Software, Web Design","Montevideo, NA - Uruguay, Uruguay",eCommerce Solutions & Platforms.,"977,063",Latin America,$1M to $10M,Active,2001-05-10,day,,,,,For Profit,http://www.gproxy.com,http://twitter.com/gproxysolutions,,,mario@gproxy.com,3055133922,1,,"end to end eCommerce solution provider for Fortune 500 companies and top brandes. eCommerce add-ons for NetSuite, Magento and Demandware. More than 10 years of experience and 300+ deployments for customers around the globle including: Intel, CA, Solarwinds, TeNo, SmashBox, Pilot pen. Partner of NetSuite, Magento, Demandware, Orderdynamics, UPS, Fedex, Paypal, Authorize.net, Google among others. Offices in Montevideo - Uruguay and Miami - US.",,,,,,,,,,,,,,"Commerce and Shopping, Design, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,031,437",3,,,2,,,,,,,,
Grupo Disco Del Uruguay,https://www.crunchbase.com/organization/grupo-disco-del-uruguay,"Consumer Goods, Retail","Montevideo, NA - Uruguay, Uruguay",Grupo Disco Del Uruguay is operates supermarket chains.,"977,829",Latin America,,Active,1970-01-01,year,2011-09-29,day,,,For Profit,,,,,,,,,Grupo Disco Del Uruguay is operates supermarket chains.,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Goods",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Grupo Disco Del Uruguay acquired by Almacenes Éxito,https://www.crunchbase.com/acquisition/almacenes-éxito-acquires-grupo-disco-del-uruguay--666f7da0,Almacenes Éxito,https://www.crunchbase.com/organization/almacenes-éxito,2011-09-29,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"1,032,242",,,,,,,,,,,,
Stratedo,https://www.crunchbase.com/organization/stratedo,"Advertising, E-Commerce, Internet","Montevideo, NA - Uruguay, Uruguay",Un asistente virtual en Marketing Online que ayuda a pequeñas empresas a auto-gestionar profesionalmente su presencia en Internet.,"981,189",Latin America,,Active,,,,,,,For Profit,http://www.stratedo.com,,,https://www.linkedin.com/company/stratedo/about/,,,,,,,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Sales and Marketing",,,1-10,1,Seed,2015-01-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,035,773",2,,,6,,,,,,,,
Recordify,https://www.crunchbase.com/organization/recordify,"iOS, Mobile, Productivity Tools","Montevideo, NA - Uruguay, Uruguay",Voice Messages,"983,023",Latin America,,Active,2016-01-19,day,,,,,For Profit,https://www.recordify.io,https://www.twitter.com/recordifyio,,,hello@recordify.io,,,,"Give Slack superpowers! Boost your productivity by sending voice messages instantly. A different way to communicate, experiencing how minimalist visuals hide simplicity reimagined. Your team deserves better!",,,,,,,,,,,,,,"Mobile, Platforms, Software",3,"Pablo Epíscopo, Sebastián Martínez, Williams Olivera",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,037,696",1,6,600,,,,,,,,,
Transparente,https://www.crunchbase.com/organization/transparente,Real Estate,"Montevideo, NA - Uruguay, Uruguay",Transparente is a real estate firm.,"983,167",Latin America,,Active,2018-01-01,year,,,,,For Profit,https://www.transparente.com/,,,https://www.linkedin.com/company/transparente-com/,,,,,Transparente is a real estate firm.,,,,,,,,,,,,,,Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,037,846",7,,,,,,,,,,,
BOxES,https://www.crunchbase.com/organization/boxes-c846,,"Montevideo, NA - Uruguay, Uruguay",BOxES develops multitask interactive devices!,"983,317",Latin America,,Active,2015-04-08,day,,,,,For Profit,http://boxes.com.uy/index.php/en/home/,,https://www.facebook.com/Boxes-dispositivos-dispensadores-103733117941696,https://www.linkedin.com/company/boxes-dispositivos-dispensadores,contacto@boxes.com.uy,,,,"BOxES develops interactive devices, connecting brands with consumers with an OMNICHANNEL, SUSTAINABLE & EXCLUSIVE approach to the consumer with the most convenient and elevated on-the-go purchasing experience COMBINING physical and virtual retail with powerful analytics! Why we do it? We are passionate about BOxES because we really believe in our purpose: We want to digitize and facilitate purchasing processes with powerful devices that democratize commerce & contribute to improving the lives of millions of people.  Want to know one of our devices? Please check out our latest device for the US company SC Johnson: https://youtu.be/YtsviS90z20",,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,038,002",,,,,,,,,,,,
Ahlera,https://www.crunchbase.com/organization/ahlera,"Public Relations, Web Design","Montevideo, NA - Uruguay, Uruguay","Ahlera is a Web design,web developement and consulting company.","992,452",Latin America,,Active,2008-09-01,day,,,,,For Profit,http://www.ahlera.com,,,,sayhello@ahlera.com,+598-2-401-2821,,,"Ahlera is a full service web design and development agency based in Montevideo, Uruguay. The company specializes in creating websites and building web applications such as intranets and extranets for clients from all over the world.",,,,,,,,,,,,,,"Design, Sales and Marketing",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,047,625",10,,,3,,,,,,,,
Simplifica Software,https://www.crunchbase.com/organization/simplifica-software,"Professional Services, Software","Montevideo, NA - Uruguay, Uruguay",Simplifica Software is a GeneXus technology specialized company focused on providing consulting services and software development.,"998,619",Latin America,$1M to $10M,Active,2010-01-01,day,,,,,For Profit,http://www.simplificasoftware.com/en/,https://twitter.com/SimplificaSoft,https://www.facebook.com/simplifica,https://www.linkedin.com/company/simplifica-software/,info@simplificasoftware.com,(+598) 2600 2794,,,,,,,,,,,,,,,,,"Other, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,054,143",26,,,,,,,,,,,
varlix,https://www.crunchbase.com/organization/varlix,Financial Services,"Montevideo, NA - Uruguay, Uruguay","VARLIX is located in Montevideo, MONTEVIDEO, Uruguay and is part of the Finance & Insurance Sector Industry.","1,003,866",Latin America,,Active,,,,,,,For Profit,https://www.varlix.com.uy,,https://www.facebook.com/VarlixUY,,varlix@varlix.com.uy,+598 2600 6002,,,,,,,,,,,,,,,,,Financial Services,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,059,692",16,,,,,,,,,,,
WTC Montevideo Free Zone,https://www.crunchbase.com/organization/wtc-montevideo-free-zone,"Association, Non Profit","Montevideo, NA - Uruguay, Uruguay",WTC Montevideo Free Zone is the Free Trade Zone of Services of World Trade Center Montevideo Complex .,"1,005,617",Latin America,$1B to $10B,Active,,,,,,,For Profit,http://www.wtcmontevideofreezone.com/,https://www.twitter.com/wtcfreezone,https://www.facebook.com/Comunidad-WTC-Montevideo-Free-Zone-Uruguay-192303624170994/,https://www.linkedin.com/company-beta/2345524/,info@wtcmontevideofreezone.com,+59826262000,,,WTC Montevideo Free Zone is the Free Trade Zone of Services of World Trade Center Montevideo Complex that combines all the advantages of operating from a top international business complex  with the tax efficiency that exporting services under Uruguay’s Free Trade Zone Regime entails.,,,,,,,,,,,,,,Other,,,10001+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,061,543",15,,,,,,,,,,,
Uruguay SmartServices,https://www.crunchbase.com/organization/uruguay-smartservices,"Association, Government","Montevideo, NA - Uruguay, Uruguay",Uruguay SmartServices is a smart decision for global offshore services and an initiative of the government´s investment & promotion agency.,"1,014,591",Latin America,,Active,1996-01-01,year,,,,,,http://www.smartservices.uy/,https://twitter.com/smartservicesuy,,https://www.linkedin.com/company-beta/764067/,serviciosglobales@uruguayxxi.gub.uy,+59829153838,,,"Uruguay Smart Services is the sector brand and website developed by Uruguay XXI through the Global Services Program financed by the Inter-American Development Bank (IADB).  This website is aimed at providing information on the opportunities offered by Uruguay as a privileged location for the provision of global services. Smart Services is in charge of initiatives such as Smart Talent (aimed at improving talent access), and the Finishing Schools, , state funds of up to 70% of staff training costs.",,,,,,,,,,,,,,"Government and Military, Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,5,"1,071,042",4,,,,,,,,,,,
SINAPPTIA,https://www.crunchbase.com/organization/sinapptia,"CRM, Health Care, Medical, Software","Montevideo, NA - Uruguay, Uruguay",Patient Practitioner relationship management platform,"1,021,296",Latin America,,Active,2017-03-24,day,,,,,For Profit,http://www.sinapptia.com,,,https://www.linkedin.com/company/sinapptia/,info@sinapptia.com,+59894460485,,,,,,,,,,,,,,,,,"Health Care, Information Technology, Sales and Marketing, Software",3,"Gonzalo Sanchez, Javier Orrego, Josemaria Gonzalez",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,078,113",17,,,,,,,,,,,
HelloNets,https://www.crunchbase.com/organization/hellonets,Gaming,"Montevideo, NA - Uruguay, Uruguay",Acquisition and Performance Marketing in Latin America,"1,022,397",Latin America,Less than $1M,Active,2015-01-05,day,,,,,For Profit,http://www.hellonets.com,,https://www.facebook.com/hellonets,https://www.linkedin.com/company/hellonets,,+598 2 412 1877,,,HelloNets - Acquisition and Revenue.,,,,,,,,,,,,,,Gaming,2,"Maximiliano De Muro, Pablo Viola",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,079,271",10,,,6,,,,,,,,
