Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Granulate,https://www.crunchbase.com/organization/granulate-cloud-solutions,"Artificial Intelligence, Cloud Management, Information Technology, Machine Learning, Software","Tel Aviv, Tel Aviv, Israel",Granulate is an AI-powered optimization software creating a streamlined environment for any application.,532,,$1M to $10M,Active,2018-04-01,day,,,,,For Profit,https://www.granulate.io,https://twitter.com/granulateltd,https://www.facebook.com/granulate.io,https://www.linkedin.com/company/granulate.io/,info@granulate.io,,9,,"Granulate is AI-powered optimization software that improves performance by creating a streamlined environment for any app. Granulate agents can be installed on any Linux server, and support any architecture be it data-centers, multi or hybrid-cloud environments. Comprised of kernel and user-level components, the agents infer from the resource usage patterns how to best adapt the machine to the load it handles, creating a streamlined environment for the application. It was founded in 2018 and is based in Tel Aviv, Israel.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",2,"Asaf Ezra, Tal Saiag",11-50,4,Early Stage Venture,2021-02-03,30000000,USD,30000000,Series B,30000000,USD,30000000,Series B,45600000,USD,45600000,45600000,USD,45600000,"Insight Partners, TLV Partners, Dawn Capital, Hetz Ventures, Red Dot Capital Partners",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,584,54,,,12,,,,,,,,
Rewire,https://www.crunchbase.com/organization/rewire-ltd,"Banking, Finance, Financial Services, FinTech, Payments","Tel Aviv, Tel Aviv, Israel",Rewire is a fintech startup developing cross-border online banking solutions to provide the accessibility of financial services to migrants.,578,,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.rewire.to,https://twitter.com/rewireto,https://www.facebook.com/rewire.to,https://www.linkedin.com/company/rewire-to,hello@rewire.to,+972-77-67-077-67,16,,"Rewire is a fintech startup that develops cross-border online banking solutions to provide the accessibility of financial services to migrants. The company's customer base includes migrated immigrants from Europe from over 20 countries in Asia and Africa such as the Philippines, Nigeria, India, Thailand, and China. With the help of technology, strategic partnerships, and values of equality, inclusivity, and social good, Rewire is able to provide financial services to make immigrants feel at home by integrating banking services into its platform and provide global accounts to its customers. To boost its cross-border solution, besides offering remittance services, payment account, and debit card, Rewire plans to add new value-added services to its platforms such as bill payments and insurance, in addition to credit and loan services, investments, and savings. With these services, Rewire is able to make its first-rate financial services more accessible to migrants and, thus, include them in the financial systems. Investors OurCrowd, Renegade Partners, Glilot Capital Partners, AME Cloud Ventures, Viola Fintech, BNP Paribas, and Moneta Capital backs the fintech startup. Rewire was founded by Guy Kashtan, Saar Yahalom, Adi Ben Dayan, and Or Benoz in Tel Aviv, Tel Aviv in 2015.",,,,,,,,,,,,,,"Financial Services, Lending and Investments, Payments",4,"Adi Ben Dayan, Guy Kashtan, Or Benoz, Saar Yahalom",101-250,3,Early Stage Venture,2021-03-02,20000000,USD,20000000,Series B,20000000,USD,20000000,Series B,32000000,USD,32000000,32000000,USD,32000000,"OurCrowd, AME Cloud Ventures, Glilot Capital Partners, Opera Tech Ventures, Renegade Partners",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,633,53,,,,0,1,,Scientific and electric apparatus and instruments,,,,
DriveNets,https://www.crunchbase.com/organization/drivenets,"Cloud Data Services, Cloud Infrastructure, Network Hardware, Software","Ra'anana, HaMerkaz, Israel",DriveNets is a networking company that provides software-based routing solutions.,585,,$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://www.drivenets.com/,https://twitter.com/drivenets,https://www.facebook.com/drivenets,https://www.linkedin.com/company/drivenets/,info@drivenets.com,972-9-7444726,24,Unicorn,"DriveNets is a fast-growing IP networking software company that revolutionizes Communications Service Provider (CSP) networks by disaggregating the network infrastructure from core to edge, similar to the way hyperscalers have disaggregated the cloud. DriveNets Network Cloud is an open distributed disaggregated networking solution based on cloud-native software and standard networking white boxes. The company was founded in 2016 by Ido Susan and Hillel.",,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Software",2,"Hillel Kobrinsky, Ido Susan",251-500,3,Early Stage Venture,2021-01-27,208000000,USD,208000000,Series B,208000000,USD,208000000,Series B,325000000,USD,325000000,325000000,USD,325000000,"D1 Capital Partners, Bessemer Venture Partners, Pitango Venture Capital, Samsung Ventures, John Thompson",6,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,640,48,,,,15,5,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,
monday.com,https://www.crunchbase.com/organization/dapulse,"Collaboration, Project Management, SaaS, Software, Task Management","Tel Aviv, Tel Aviv, Israel","Monday.com is a Work OS, where teams create and shape workflow apps, code free - to run any process and project.",605,,$1M to $10M,Active,2012-02-01,day,,,,,For Profit,https://monday.com/,https://twitter.com/mondaydotcom,https://www.facebook.com/mondaydotcom/,https://www.linkedin.com/company/monday.com/,support@monday.com,1(201)778-4567,43,Unicorn,"Monday.com is a cloud-based Work OS, where teams create workflow apps in minutes to run their processes, projects, and everyday work. Teams shape their workflows and projects, code-free, with a platform that adapts to shifting needs quickly, liberates teams from manual grunt work, and connects teams in a collaborative work space. The platform’s features include: customizable workflow templates to manage anything your way, time tracking to meet important deadlines, automations to eliminate manual work, dashboards to gain valuable insights and know where things stand at a glance, and integrations with popular tools and apps to streamline processes. More than 100,000 companies around the world use monday.com to free their teams to move faster and let them focus on the work that requires their talents.",,,,,,,,,,,,,,"Administrative Services, Other, Software",2,"Eran Zinman, Roy Mann",251-500,6,Late Stage Venture,2020-05-21,,,,Secondary Market,150000000,USD,150000000,Series D,234100000,USD,234100000,234100000,USD,234100000,"Sapphire Ventures, Entrée Capital, Insight Partners, Hamilton Lane, Vintage Investment Partners",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,662,53,5,"140,237",45,0,18,,Scientific and technological services,,,,
Torii,https://www.crunchbase.com/organization/torii-4618,"Marketing, SaaS","Ra'anana, HaMerkaz, Israel","Torii is the most advanced SaaS management platform on the market. Discover, optimize, and control your organization’s SaaS usage and cost.",627,,$10M to $50M,Active,2017-01-01,year,,,,,For Profit,https://toriihq.com,https://twitter.com/torii_hq,https://www.facebook.com/pg/toriiapp/,https://www.linkedin.com/company/toriihq/,hello@toriihq.com,,5,,,,,,,,,,,,,,,,"Sales and Marketing, Software",3,"Tal Bereznitskey, Uri Haramati, Uri Nativ",11-50,3,Early Stage Venture,2021-02-18,10000000,USD,10000000,Series A,10000000,USD,10000000,Series A,14950000,USD,14950000,14950000,USD,14950000,"Entrée Capital, LocalGlobe, Wing Venture Capital, Global Founders Capital, Uncork Capital",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,685,64,,,22,,,,,,,,
Otonomo,https://www.crunchbase.com/organization/otonomo,"Automotive, Autonomous Vehicles, Software, Transportation","Herzliya, Tel Aviv, Israel","Otonomo provides car manufacturers, drivers, and service providers with a cloud-based solution that connects millions of cars.",643,,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.otonomo.io/,https://www.twitter.com/otonomo_,https://www.facebook.com/otonomo.io,https://www.linkedin.com/company/10311669,info@otonomo.io,,27,,"The Otonomo Automotive Data Services Platform fuels an ecosystem of OEMs, fleets and more than 100 service providers. Otonomo's neutral platform securely ingests more than 2.6 billion data points per day from over 20 million global connected vehicles, then reshapes and enriches it, to accelerate time to market for new services that delight drivers. Privacy by design is at the core of our platform, which enables GDPR, CCPA and other privacy-regulation-compliant solutions using both personal and aggregate data. Use cases include emergency services, mapping, EV management, subscription-based fueling, parking, predictive maintenance, usage-based insurance, media measurement, in-vehicle services, and dozens of smart city services. With an R&D center in Israel, and a presence in the United States, Europe, and Japan, Otonomo collaborates with twelve industries to transform their business with car data",,,,,,,,,,,,,,"Software, Transportation",2,"Avner Cohen, Ben Volkow",101-250,5,Late Stage Venture,2020-04-30,46000000,USD,46000000,Series C,46000000,USD,46000000,Series C,89000000,USD,89000000,89000000,USD,89000000,"LocalGlobe, Bessemer Venture Partners, Dell Technologies Capital, Aptiv, Maniv Mobility",4,11,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,703,75,,,30,,,,,,,,
Pliops,https://www.crunchbase.com/organization/pliops,"Cloud Data Services, Data Storage, Product Design","Abba Hillel, HaDarom, Israel",Pliops is a creator of new category of product that enables cloud and enterprise data centers.,749,,,Active,2017-01-01,year,,,,,For Profit,http://www.pliops.com/,https://twitter.com/PliopsLtd,,https://www.linkedin.com/company/pliops/,info@pliops.com,+972-3-9456829,8,,"Pliops was founded in 2017 by flash storage industry veterans from Samsung, M-Systems and XtremIO. Pliops is creating a new category of product that enables cloud and enterprise data centers to access data up to 50X faster with 1/10th of the computational load and power consumption. Its technology collapses multiple inefficient layers into one ultra-fast device based on a groundbreaking patent-pending approach. Pliops' solution solves the scalability challenges raised by the cloud data explosion and the increasing data requirements of AI and ML applications.",,,,,,,,,,,,,,"Design, Hardware, Information Technology, Internet Services, Software",2,"Aryeh Mergi, Uri Beitler",101-250,3,,2021-02-24,65000000,USD,65000000,Venture - Series Unknown,65000000,USD,65000000,Venture - Series Unknown,105000000,USD,105000000,105000000,USD,105000000,"Intel Capital, Softbank Ventures Asia, Xilinx, Western Digital, Viola Ventures",3,11,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,820,34,,,24,,,,,,,,
Wix,https://www.crunchbase.com/organization/wix,"B2B, Developer Tools, Enterprise Software, Information Technology, Internet, Small and Medium Businesses, Software, Web Design","Tel Aviv, Tel Aviv, Israel",Wix provides a platform for the development of cloud data services for millions of registered users worldwide.,757,,$100M to $500M,Active,2006-10-05,day,2013-11-06,day,,,For Profit,http://www.wix.com/,https://twitter.com/wix,http://www.facebook.com/wix/,https://www.linkedin.com/company/wix-com/,pr@wix.com,(415)517-6539,606,,"Wix provides a platform for the development of cloud data services for millions of registered users worldwide. It specializes in web development and management that provides an easy-to-use powerful cloud-based platform of products through a freemium model. Its core products consist of three web editors: the Wix Editor, intended for users with basic technological skills, Wix ADI, intended for novice users and Wix Code, intended for more tech savvy users. It builds its web development technology based on HTML5 and offers HTML5 compatible capabilities, web design and layout tools, domain hosting, and other marketing and workflow management applications, and services. The geographic segments include North America, Europe, Latin America, and Asia as well as other regions.",,,3,4,1,,,,,,,,,"Design, Information Technology, Internet Services, Other, Software",3,"Avishai Abrahami, Giora Kaplan, Nadav Abrahami",1001-5000,4,IPO,2011-03-28,40000000,USD,40000000,Series D,40000000,USD,40000000,Series D,58500000,USD,58500000,58500000,USD,58500000,"Insight Partners, Benchmark, Bessemer Venture Partners, DAG Ventures, Mangrove Capital Partners",3,5,8,Made Acquisitions,,,,,,,,,,,,Public,2013-11-06,,,127050000,USD,127050000,603917556,USD,603917556,WIX,https://www.crunchbase.com/ipo/wix-ipo--86f53d6b,NASDAQ,,20,828,13,9,"992,868",65,70,51,Computing; Calculating,Scientific and technological services,,,,
Future Meat Technologies,https://www.crunchbase.com/organization/future-meat-technologies,"Biotechnology, Food Processing, Manufacturing, Organic Food","Jerusalem, Yerushalayim, Israel",Future Meat Technologies is an Israel-based company developing technology to produce cultured meat.,766,,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.future-meat.com/,https://twitter.com/FutureMeat1,https://www.facebook.com/FutureMeatTechnologies/,https://www.linkedin.com/company/18618681/,contact@future-meat.com,,24,,"Future Meat Technologies is a Jerusalem-based biotechnology company aiming to transform global meat production through distributive manufacturing of fat and muscle cells, increasing food safety and reducing ecological impact worldwide. They aim to turn the timeless vision of animal-free meat production into a reality. Their cutting edge cellular agriculture technology was developed by award-winning biologists and bioengineers and brought into reality by world-renowned innovative chefs at Jerusalem’s singular culinary scene.",,,,,,,,,,,,,,"Biotechnology, Food and Beverage, Manufacturing, Science and Engineering",1,Yaakov Nahmias,11-50,4,,2021-02-01,26750000,USD,26750000,Convertible Note,,,,Venture - Series Unknown,16200000,USD,16200000,42950000,USD,42950000,"S2G Ventures, Tyson Foods, Manta Ray Ventures, Archer Daniels Midland Company, Rich Products Corporation",3,16,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,838,23,,,,,,,,,,,
Flytrex,https://www.crunchbase.com/organization/flytrex,"Delivery, Delivery Service, Drones, Food Delivery, Logistics, Robotics, Software","Tel Aviv, Tel Aviv, Israel","Flytrex Aviation offers tailored, end-to-end drone delivery solutions based on its proprietary cloud technology.",773,,$1M to $10M,Active,2013-11-01,day,,,,,For Profit,http://www.flytrex.com/,http://twitter.com/flytrexcom,https://www.facebook.com/flytrex,https://www.linkedin.com/company/flytrex/,sales@flytrex.com,972 3 654 2753,640,,"Flytrex Aviation offers tailored, end-to-end drone delivery solutions based on its proprietary cloud technology. Its fastened delivery box guarantees your order is delivered just the way it was packed. Using its wire release mechanism, orders are gently lowered from eighty feet. This ensures a quiet and secure delivery. They are part of the Federal Aviation Administration UAS Integration Pilot Program (FAA IPP) and have partnered with the North Carolina Department of Transportation to standardize backyard drone delivery. In addition, they have spent the last two years working with the Icelandic Transportation Authority (ICETRA) to advance the use of commercial drone deliveries in Reykjavik. Amit Regev and Yariv Bash founded it on November 1, 2013, with its headquarters in Tel Aviv in Israel.",,,,,,,,,,,,,,"Administrative Services, Consumer Electronics, Consumer Goods, Food and Beverage, Hardware, Science and Engineering, Software, Transportation",2,"Amit Regev, Yariv Bash",11-50,5,Early Stage Venture,2021-01-30,8000000,USD,8000000,Convertible Note,8000000,USD,8000000,Series B,11000000,USD,11000000,20330000,USD,20330000,"btov Partners, VI Partners, Benhamou Global Ventures, TechAviv Founder Partners, Israel Innovation Authority",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,8,845,59,6,,24,4,2,Controlling,Legal services,,,,
Seebo,https://www.crunchbase.com/organization/seebo,"Artificial Intelligence, Industrial Automation, Internet of Things, Machine Learning, Manufacturing, Predictive Analytics, Software","Tel Aviv-yafo, Tel Aviv, Israel","The Predictive Quality and Yield solution - leading global manufacturers use Seebo to predict and prevent quality, yield and waste losses.",839,,Less than $1M,Active,2012-01-01,year,,,,,For Profit,https://www.seebo.com,https://twitter.com/Seebo,https://www.facebook.com/Seebo.IoT/,https://www.linkedin.com/company/seebo-interactive-ltd,info@seebo.com,+972 73-272-5188,36,,"Seebo is the Predictive Quality and Yield solution.  Manufacturers use Seebo to predict and prevent quality, yield and waste losses.  Seebo Process-Based Artificial Intelligence™ is designed to solve complicated process inefficiencies - revealing the hidden causes and recommending the right actions.  By providing production teams with ready-to-use Artificial Intelligence, continuous process mastership becomes a reality. With Seebo your team knows why process inefficiencies happen, using Automated Root Cause Analysis; how to prevent process inefficiencies, using Predictive Recommendations; and when to act, using Proactive Alerts. Seebo customers include leading manufacturers across multiple industries, like Barilla, Nestle, Mondelez, PepsiCo, Allnex and Volkswagen Group. Seebo is backed by Viola Ventures, Ofek Ventures, Vertex Ventures and TPY Capital.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",2,"Lior Akavia, Liran Akavia",101-250,6,Early Stage Venture,2021-03-04,15000000,USD,15000000,Series B,15000000,USD,15000000,Series B,46000000,USD,46000000,46000000,USD,46000000,"Vertex Ventures, Autodesk, Viola Ventures, TPY Capital, Phoenix Equity Partners",4,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,916,71,4,,36,11,8,Sports; Games; Amusements,Scientific and electric apparatus and instruments,,,,
Teva Pharmaceutical Industries,https://www.crunchbase.com/organization/teva-pharmaceutical-industries,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Petah Tiqva, HaMerkaz, Israel","Teva Pharmaceutical Industries is a pharmaceutical company specializing in the development, production and marketing of generic.",847,,$1B to $10B,Active,1901-01-01,year,1982-02-26,day,,,For Profit,http://www.tevapharm.com,http://twitter.com/tevapharm,http://www.facebook.com/tevapharm,http://www.linkedin.com/company/teva-pharmaceutical-industries-ltd,jobs.europe@tevaeu.com,+972 3-914-8171,"1,988",,"Teva Pharmaceutical Industries is a global pharmaceutical company specializing in the development, production and marketing of generic and proprietary branded pharmaceuticals and active pharmaceutical ingredients. Teva is among the top 20 pharmaceutical companies and among the largest generic pharmaceutical companies in the world.",,,9,10,3,8,8,,,,,,,"Biotechnology, Health Care, Science and Engineering",3,"Chaim Salomon, Moshe Levin, Yitschak Elstein",10001+,1,IPO,2018-02-14,358000000,USD,358000000,Post-IPO Equity,358000000,USD,358000000,Post-IPO Equity,358000000,USD,358000000,358000000,USD,358000000,Berkshire Hathaway,1,1,10,Made Acquisitions,,,,,,,,,,,,Public,1982-02-26,,,,,,,,,TEVA,https://www.crunchbase.com/ipo/teva-pharmaceutical-industries-ipo--fa35908b,NYSE - New York Stock Exchange,,2,926,43,,,22,"2,133",972,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,
Alcide,https://www.crunchbase.com/organization/alcide,"Cloud Security, Cyber Security, Data Center, Information Technology, Network Security, Security, Software","Tel Aviv, Tel Aviv, Israel",Alcide provides a cloud-native security platform from code to production to continuously secure workloads running in Kubernetes.,893,,$1M to $10M,Active,2016-01-01,year,2021-01-31,day,,,For Profit,http://www.alcide.io,https://twitter.com/alcideio,https://www.facebook.com/Alcide.io/,https://www.linkedin.com/company/alcide/,info@alcide.io,,18,,"Alcide is a Kubernetes network security leader empowering DevOps and security teams to continuously secure and protects their growing multi-cluster Kubernetes deployments. Alcide provides a single Kubernetes-native security platform for everything Kubernetes: configuration risks, network security events, and a single policy framework to enforce. Companies use Alcide to scale their Kubernetes deployments without compromising on security. The Alcide Security Platform provides code-to-production protection that automatically discovers, manages, and enforces security policies across multi-cluster environments. This enables the smooth operation of business apps while protecting cloud deployments from malicious attacks.",,,,,,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Software",2,"Gadi Naor, Ranny Nachmias",11-50,4,M&A,2018-11-19,7000000,USD,7000000,Series A,7000000,USD,7000000,Series A,12200000,USD,12200000,12300000,USD,12300000,"Intel Capital, CE Ventures (CEIIF), Elron Electronic Industries",3,3,,Was Acquired,Alcide acquired by Rapid7,https://www.crunchbase.com/acquisition/rapid7-acquires-alcide--6c0dfdf2,Rapid7,https://www.crunchbase.com/organization/rapid7,2021-01-31,day,50000000,USD,50000000,Acquisition,,Private,,,,,,,,,,,,,,5,975,67,,,28,,,,,,,,
BioCatch,https://www.crunchbase.com/organization/biocatch,"Cyber Security, Fraud Detection, Mobile Apps, Network Security, Web Apps","Tel Aviv, Tel Aviv, Israel",BioCatch is a cybersecurity company that delivers behavioral biometrics and analyzes human-device interactions to protect users and data.,"1,045",,Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://www.biocatch.com,http://www.twitter.com/BioCatch,https://www.facebook.com/behvioral/,http://www.linkedin.com/company/biocatch,info@biocatch.com,+972733725430,65,,"BioCatch offers a range of behavioral authentication and threat detection solutions for web and mobile applications. Available as a cloud-based solution, BioCatch collects and analyzes more than 2000 cognitive parameters to generate unique user profiles. Organizations use the platform to continuously authenticate users during their online sessions, protecting against cyber threats and fraudulent activity, such as account takeover and RAT-in-the-Browser (RitB), remote access, and automated account manipulation.  BioCatch was founded in 2011 and is based in Boston, Massachusetts,",,,,,,,,,,,,,,"Apps, Financial Services, Information Technology, Mobile, Payments, Privacy and Security, Software",3,"Avi Turgeman, Benny Rosenbaum, Uri Rivner",101-250,7,Late Stage Venture,2020-09-30,20000000,USD,20000000,Series C,20000000,USD,20000000,Series C,213650000,USD,213650000,213650000,USD,213650000,"OurCrowd, Citigroup, HSBC, Barclays, Bain Capital Ventures",5,18,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-06-15,11,"1,134",54,,,33,61,2,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
AnyVision,https://www.crunchbase.com/organization/anyvision,"Artificial Intelligence, Computer Vision, Facial Recognition, Machine Learning","Tel Aviv, Tel Aviv, Israel",AnyVision is a world-leading visual AI platform company that's helping Fortune 500 brands create safer spaces for employees and customers.,"1,361",,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://anyvision.co,https://twitter.com/AnyVision_BT,https://www.facebook.com/AnyvisionBT/,https://www.linkedin.com/company/anyvision,info@anyvision.co,,22,,"AAnyVision is a world-leading visual AI platform company that enterprises across the globe use to create trusted, seamless physical security experiences for their customers and employees. The company’s solutions are built to function on any camera, with any resolution and are proven to operate with the highest accuracy in real-time and real-world scenarios. AnyVision harnesses its cutting-edge research and powerful technology platform to make the world a safer, more intuitive and more connected place.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",1,Eylon Etshtein,101-250,5,Early Stage Venture,2020-09-03,43000000,USD,43000000,Series B,43000000,USD,43000000,Series B,117000000,USD,117000000,117000000,USD,117000000,"Lightspeed Venture Partners, Elysian Park Ventures, Eldridge, DFJ Growth, Bosch",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-11-04,5,"1,474",67,,,,0,5,,Scientific and electric apparatus and instruments,,,,
Innoviz Technologies,https://www.crunchbase.com/organization/innoviz-technologies,"Artificial Intelligence, Automotive, Autonomous Vehicles, GPS, Robotics","Tel Aviv, Tel Aviv, Israel",Innoviz delivers the vision and intelligence required for the mass-production of autonomous vehicles.,"1,663",,$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://www.innoviz.tech/,https://twitter.com/InnovizOne,https://www.facebook.com/Innoviz-Technologies-635483949961385/,https://www.linkedin.com/company/innoviz-technologies,info@innoviz.tech,+97299559218,34,Emerging Unicorn,"Innoviz is a manufacturer of solid-state LiDAR sensors and perception software that enable the mass-production of autonomous vehicles. InnovizPro is a solid-state LiDAR that offers outstanding performance and value for automotive and other applications. InnovizOne is a cutting-edge, automotive-grade LiDAR sensor that provides superior 3D sensing for Level 3-Level 5 autonomous driving.  The company is backed by top-tier strategic partners and investors, including Magna International, Samsung, Aptiv, Magma Venture Partners, Vertex Ventures, SoftBank Ventures Asia, China Merchants Capital (SINO-BLR Industrial Investment Fund, L.P.), 360 Capital Partners, Glory Ventures, Naver,  Shenzhen Capital Group, New Alliance Capital, Harel Insurance Investments and Financial Services, Phoenix Insurance Company, and others.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Transportation",5,"Amit Steinberg, Omer David Keilaf, Oren Buskila, Oren Rosenzweig, Zohar Zisapel",251-500,5,Late Stage Venture,2019-06-10,38000000,USD,38000000,Series C,38000000,USD,38000000,Series C,252000000,USD,252000000,252000000,USD,252000000,"OurCrowd, Naver, Vertex Ventures, Shenzhen Capital Group, Softbank Ventures Asia",7,21,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"1,792",31,,,24,27,4,Testing,Scientific and electric apparatus and instruments,,,,
Riskified,https://www.crunchbase.com/organization/riskified,"E-Commerce, FinTech, Fraud Detection, Machine Learning, Risk Management","Tel Aviv, Tel Aviv, Israel",Riskified designs an e-commerce fraud-prevention technology that turns fraud management into a growth engine for online retailers.,"1,730",,$10M to $50M,Active,2012-01-01,year,,,,,For Profit,https://www.riskified.com/,http://twitter.com/Riskified,https://www.facebook.com/RiskifiedInc/,https://www.linkedin.com/company/riskified/,sales@riskified.com,1(855)622-5868,57,Unicorn,"Riskified designs an e-commerce fraud-prevention technology that turns fraud management into a growth engine for online retailers. Its e-commerce technology offers machine learning algorithm and proprietary behavioral analytics that protects the bottom line and customer experience as well as offers an adaptive approach to stay ahead of the constantly changing fraud landscape, enabling merchants to protect themselves from fraud and offer better customer experience, lowering overhead and maximizing their revenue.",,,,,,,,,,,,,,"Artificial Intelligence, Commerce and Shopping, Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Software",2,"Assaf Feldman, Eido Gal",251-500,6,Late Stage Venture,2019-11-05,165000000,USD,165000000,Series E,165000000,USD,165000000,Series E,228650000,USD,228650000,228650000,USD,228650000,"General Atlantic, Founder Collective, Entrée Capital, LocalGlobe, Phoenix Insurance Company",6,18,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,10,"1,863",61,,,57,0,8,,Insurance; financial affairs,,,,
