Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
GreenLine Foods,https://www.crunchbase.com/organization/greenline-foods-inc,"Food and Beverage, Food Delivery, Food Processing, Marketing, Retail","Guadalupe, Jalisco, Mexico","GreenLine Foods grows, processes, and markets farm-fresh green beans and vegetables.","223,889",Latin America,,Active,1985-01-01,year,2012-04-23,day,,,For Profit,http://greenlinebeans.com,,https://www.facebook.com/greenline-beans-171510332905623,https://www.linkedin.com/company/greenline-foods-inc./,hr@apioinc.com,419-352-2146,,,"GreenLine Foods grows, processes, and markets farm-fresh green beans and vegetables. It primarily focuses on offering traditional beans, haricots verts French beans, and vegetable blends/medleys, as well as certified organic green beans and hydroponic Bibb lettuce.  GreenLine Foods also provides beans and carrots, wax beans, sunshine and sweet snap blends, and julienne carrots. It markets its products through retail stores, as well as wholesalers and distributors across the United States.  GreenLine Acquisition began operation in 1985 that later became GreenLine Foods. It has its headquarters in Guadalupe in California with processing centers in Ohio, Florida, Pennsylvania, and California.  GreenLine Foods has distribution hubs in Rock Tavern in New York, Bowling Green in Ohio, Hanover in Pennsylvania, Rock Hill in South Carolina, and Vero Beach in Florida. Apio acquired it.",,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Sales and Marketing, Transportation",,,251-500,,M&A,,,,,,,,,,,,,,,,,,,1,"Made Acquisitions, Was Acquired","GreenLine Foods acquired by Apio, Inc",https://www.crunchbase.com/acquisition/apio-inc-acquires-greenline-foods-inc--585939d6,"Apio, Inc",https://www.crunchbase.com/organization/apio-inc,2012-04-23,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"239,208",4,,,8,,,,,,,,
Datank Holding,https://www.crunchbase.com/organization/datank-ai,"Angel Investment, Banking, Big Data, Data Visualization, Finance, Information Technology, Software","Mexico City, Distrito Federal, Mexico","We CoCreate Companies, along entrepreneurs and strategic partners, focused on digital transformation of their industries.","224,020",Latin America,,Active,2016-10-03,day,,,,,For Profit,http://datank.ai,https://twitter.com/datankai,,https://www.linkedin.com/company/datank.ai/,portafolio@datank.ai,,,,"We CoCreate Companies, along entrepreneurs and strategic partners, focused on digital transformation of their industries.",,,,,,,,,,,,,,"Data and Analytics, Design, Financial Services, Information Technology, Lending and Investments, Software",2,"Andrés Rojo, Eduardo Blanco",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"239,355",53,,,,,,,,,,,
Best Day,https://www.crunchbase.com/organization/best-day-7712,"Travel, Travel Agency","Cancún, Quintana Roo, Mexico",Best Day is a privately held company that is an online travel agency.,"224,693",Latin America,,Active,1984-01-01,year,2020-01-27,day,,,For Profit,https://www.bestday.com/,https://twitter.com/BestDay_Travel,https://www.facebook.com/BestDayCom-880172708727562/,https://www.linkedin.com/company/bestday/about/,,,8,,Best Day is a privately held company that is an online travel agency.,,,,,,,,,,,,,,Travel and Tourism,,,10001+,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Best Day acquired by Despegar,https://www.crunchbase.com/acquisition/despegar-acquires-best-day-7712--ebf9aed5,Despegar,https://www.crunchbase.com/organization/despegar,2020-01-27,day,136000000,USD,136000000,Acquisition,,Private,,,,,,,,,,,,,,,"240,085",55,9,"9,072",24,,,,,,,,
Ocesa,https://www.crunchbase.com/organization/ocesa,Event Management,"Mexico City, Distrito Federal, Mexico","Ocesa is a privately held company that promotes more than 3,100 events for nearly 6 million fans annually across Mexico and Colombia.","225,135",Latin America,,Active,,,2019-07-24,day,,,For Profit,https://www.ocesa.com.mx/,,,,,,2,,"Ocesa is a privately held company that promotes more than 3,100 events for nearly 6 million fans annually across Mexico and Colombia.",,,,,,,,,,,,,,"Events, Media and Entertainment",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Ocesa acquired by Live Nation Entertainment,https://www.crunchbase.com/acquisition/live-nation-entertainment-acquires-ocesa--b3e5a093,Live Nation Entertainment,https://www.crunchbase.com/organization/live-nation-entertainment,2019-07-24,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"240,561",48,,,,,,,,,,,
Todito Cash,https://www.crunchbase.com/organization/todito-cash,"Financial Services, Mobile Apps, Mobile Payments","Garza García, Nuevo Leon, Mexico",Todito Cash is a mobile application that offers payment services.,"225,951",Latin America,,Active,,,,,,,For Profit,https://www.toditocash.com/,https://twitter.com/toditocash,https://www.facebook.com/ToditoCashMX/,https://www.linkedin.com/showcase/todito-cash/,contacto@toditocash.com,81-1760-8311,,,,,,,,,,,,,,,,,"Apps, Financial Services, Mobile, Payments, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"241,442",29,3,187,15,,,,,,,,
Territorium Life,https://www.crunchbase.com/organization/territorium-life,Information Technology,"Nuevo León, Coahuila de Zaragoza, Mexico","Territorium Life is the most innovative and efficient private social network platform to learn, communicate, and manage a school or company.","226,067",Latin America,,Active,2012-03-08,day,,,,,For Profit,https://www.territoriumlife.com,https://twitter.com/TerritoriumLife/,https://www.facebook.com/TerritoriumLife/,https://www.linkedin.com/company/territoriumlife/,hi@territoriumlife.com,+52 81 1935 7560,,,,,,,,,,,,,,,,,Information Technology,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"241,566",39,39,"13,476",,,,,,,,,
Grupo Andrade,https://www.crunchbase.com/organization/grupo-andrade,Sales,"Mexico City, Distrito Federal, Mexico",Venta de autos nuevos y seminuevos,"227,521",Latin America,,Active,1964-01-01,year,,,,,For Profit,http://www.grupoandrade.com.mx/,https://twitter.com/GrupoAndrade,https://www.facebook.com/GrupoAndrade/,https://www.linkedin.com/company/grupo-andrade-trasinmex/,grupoandrade@grupoandrade.com.mx,01800022637233,,,"En Grupo Andrade tenemos una historia que esta forjada y formada  de logros. Mismos que han sido posibles gracias  a la eficaz administración de nuestras divisiones de negocio y al compromiso, esfuerzo y dedicación que cada colaborador ha puesto en su trabajo, lo cual nos ha permitido  no  solo ser un importante grupo automotriz en México, si no también nos ha dado la confianza de emprender nuevos negocios y continuar  con nuestro crecimiento  y diversificación. Grupo Automotriz líder en la venta de autos.Ford, Chrysler, Fiat, Nissan, Chevrolet, Buick, Cadillac, Suzuki, Hyundai,Peugeot,Volkswagen, Seat, Honda. ""Satisfacer las necesidades de nuestros clientes, ofreciendo productos y servicios que excedan sus expectativas, generando valor a la organización, desarrollo a sus integrantes y una rentabilidad adecuada a sus inversionistas"".",,,,,,,,,,,,,,Sales and Marketing,1,Ángel Mieres Zimmermann,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"243,142",21,,,,,,,,,,,
EasyLex,https://www.crunchbase.com/organization/easylex,Consulting,"Guadalajara, Jalisco, Mexico","EasyLex is a web platform to easily and quickly incorporate a company, create, manage and sign legal documents.","227,727",Latin America,,Active,2018-05-21,day,,,,,For Profit,https://easylex.com/,https://twitter.com/easylex_,https://facebook.com/easylexmexico,https://mx.linkedin.com/company/easylex,hola@easylex.com,+5213321740218,,,"EasyLex is the first web platform in Mexico to easily and quickly incorporate a company online, delivered in only 7 business days.  Create, manage and sign any legal documents instantly.  We are expert on startups, as entrepreneurs ourselves we know the challenges they confront and make sure to transform the way legal things are done.",,,,,,,,,,,,,,Professional Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"243,362",66,,,,,,,,,,,
"Grupo Modelo, S.A.B. de C.V.",https://www.crunchbase.com/organization/grupo-modelo-s-a-b-de-c-v,Food and Beverage,"Mexico City, Distrito Federal, Mexico","Grupo Modelo, S. A. B. de C. V., together with its subsidiaries, engages in the production, distribution, and marketing of beer.","227,993",Latin America,,Active,1925-01-01,year,2012-06-29,day,,,For Profit,http://www.gmodelo.com/,,,,,,,,"Grupo Modelo, S. A. B. de C. V., together with its subsidiaries, engages in the production, distribution, and marketing of beer.",,,,,,,,,,,,,,Food and Beverage,,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,"Grupo Modelo, S.A.B. de C.V. acquired by Anheuser-Busch InBev",https://www.crunchbase.com/acquisition/anheuser-busch-acquires-grupo-modelo-s-a-b-de-c-v--2f7ae8e7,Anheuser-Busch InBev,https://www.crunchbase.com/organization/anheuser-busch,2012-06-29,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"243,647",12,,,,,,,,,,,
Syscap,https://www.crunchbase.com/organization/syscap,"Finance, Financial Services, FinTech","Garza García, Nuevo Leon, Mexico",Syscap offers cutting-edge solutions to financial institutions to have a better administration and management of their funding sources.,"228,104",Latin America,,Active,2016-01-01,year,,,,,For Profit,https://syscap.com.mx/,,,https://www.linkedin.com/company/syscap-holding/,info@syscap.com.mx,81 2723 0201,,,"Syscap is a financial technology company that offers cutting-edge solutions to financial institutions to have a better administration and management of their funding sources. It connects the leaders of financial and real estate institutions with their funders. For institutions, the company ensures the optimization of their funding source management processes, but also the strengthening of the relationship with their funders. To funders, Syscap guarantees the transparency and timely monitoring of its funds for the safety and growth of its resources.",,,,,,,,,,,,,,Financial Services,,,11-50,1,Seed,2020-03-30,,,,Seed,,,,Seed,,,,,,,500 Startups,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"243,771",40,,,,,,,,,,,
Infosel,https://www.crunchbase.com/organization/infosel,"Finance, Information Technology, News, Real Time","Mexico City, Distrito Federal, Mexico",Infosel provides real-time news and market data services in the Mexican market.,"228,321",Latin America,,Active,1988-01-01,day,1999-11-08,day,,,For Profit,http://infosel.com,https://www.twitter.com/Infosel,https://www.facebook.com/infoseloficial,https://www.linkedin.com/company/infosel/,soporte@infosel.comm,55-4162-7820,,,,,,,,,,,,,,,,,"Content and Publishing, Financial Services, Information Technology, Media and Entertainment, Other",,,51-100,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Infosel acquired by Terra networks,https://www.crunchbase.com/acquisition/terra-networks-08c9-acquires-infosel--9110ffe4,Terra networks,https://www.crunchbase.com/organization/terra-networks-08c9,1999-11-08,day,300000000,USD,300000000,Acquisition,Cash & Stock,Private,,,,,,,,,,,,,,,"244,008",35,3,99,,,,,,,,,
Blumon Pay,https://www.crunchbase.com/organization/blumon-pay,"Information Technology, Payments, Point of Sale","Azcapotzalco, Distrito Federal, Mexico",Blumon Pay is the technological sector of payment methods.,"228,780",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://www.blumonpay.com,https://twitter.com/blumonpay,https://www.facebook.com/blumonpaymerida,https://www.linkedin.com/company/blumon-pay,,52 [0155] 6840 39 83,,,"Blumon Pay is the result of more than 10 years of experience in the technological sector of payment methods, achieving in recent years to position theirselves as the leading company in Mexico in integration solutions for the realization of electronic transactions .  Their approach is directed towards a series of applications integrated in devices for charging with present card and the incorporation of Point of Sale Terminals (POS) in any platform.  They have a group of professionals specialized in the integration of POS programs and specialized developments.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Information Technology, Payments",2,"Alejandro Rojas, Miguel Angel Sanchez",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"244,498",14,,,22,,,,,,,,
Gentera,https://www.crunchbase.com/organization/gentera,"Banking, Financial Services","Mexico City, Distrito Federal, Mexico",Gentera is the leading financial inclusion at the base of the pyramid enterprising group.,"229,736",Latin America,,Active,1990-01-01,year,2010-12-29,day,,,For Profit,http://gentera.com.mx,http://twitter.com/gentera,http://www.facebook.com/gentera.mx,https://www.linkedin.com/company/gentera,contacto@gentera.com.mx,+52 52767250,2,,"Gentera is the leading financial inclusion at the base of the pyramid enterprising group. Through its companies provides financial services such as credit, savings, insurance, payment and remittances- adequate and accessible for people from the base of the pyramid, accompanied by financial education and consumer protection.",,,1,1,1,,,,,,,,,"Financial Services, Lending and Investments",,,5001-10000,,IPO,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Public,2010-12-29,,,,,,,,,GENTERA,https://www.crunchbase.com/ipo/gentera-ipo--f9885bc1,BMV - Mexican Stock Exchange,,,"245,526",34,,,12,,,,,,,,
Calzado SHY'S,https://www.crunchbase.com/organization/calzado-shy-s,"Association, Manufacturing, Shoes","Sahuayo De Morelos, Michoacan de Ocampo, Mexico","Manufacturer of handmade leather shoes, established in Mexico in the state of Michoacán.","230,083",Latin America,,Active,2015-01-05,day,,,,,,http://www.calzadoshys.com,https://www.twitter.com/calzadoshys1,https://www.facebook.com/calzadoshys,,hola@calzadoshys.com,(353)532-5426,,,"Calzado SHYS is a Mexican company that specializes in manufacturing handmade footwear for the whole family, using first quality materials and an advanced design process. Its footwear classes are distinguished by their comfort, use of technologies for foot care, attractive models, noble materials, and fashion design. The company is on a mission to achieve total customer satisfaction, through handmade products and footwear services.",,,,,,,,,,,,,,"Clothing and Apparel, Consumer Goods, Manufacturing, Other",1,Edgar Galvez,11-50,1,Seed,2017-02-10,1000,USD,1000,Angel,1000,USD,1000,Angel,1000,USD,1000,1000,USD,1000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"245,905",42,,,,,,,,,,,
Migo,https://www.crunchbase.com/organization/migo-a397,"Advertising, E-Commerce, Internet, Marketing, Mobile, Transportation","Durango, Durango, Mexico",Ecommerce for Getting the best price for your car,"230,516",Latin America,,Active,2016-12-13,day,,,,,For Profit,https://www.migomotors.com/,,https://www.facebook.com/MotorsMigo/,,,,4,,"Migo Motors, a mobile e-commerce website for vehicles, is changing the way you sell your car. You no longer have to rebate the price to a trade in price that in a lot of cases takes your car at a 20% to 30% lower than the real market value of your car. In many countries, cars form a big part of a family's total net worth. We help our clients to get a better price for them. We do this by getting the best agents to our platform, specialists who will take photos of the cars, test, inspect, and build the ad which will run in our website and our social media marketing platforms. In addition to building the ad, they act as a consultant to the person interested in buying or selling the car. They get paid per successful transaction between buyer and seller.",,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Mobile, Sales and Marketing, Transportation",1,Fernando Elías Espinosa,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"246,369",28,,,,,,,,,,,
SeMeAntoja.com,https://www.crunchbase.com/organization/semeantoja-com,"Apps, E-Commerce, Social Network, Web Hosting","Monterrey, Nuevo Leon, Mexico",Social network to order food online.,"230,532",Latin America,,Active,2011-07-20,day,,,,,For Profit,http://SeMeAntoja.com,http://twitter.com/SeMeAntojaCom,http://www.facebook.com/SeMeAntojaCom,,atencion@semeantoja.com,,,,"SeMeAntoja.com is a website for ordering food online.   Through the site, users can order food, see what their friends have ordered, and discover new restaurants in their city.  Restaurants can register for free and accept orders through the site, as well as through Facebook, making SeMeAntoja.com a good service for helping restaurants acquire more clients and evolve to meet customer's technological demands. SeMeAntoja.com es una red social para ordenar comida en línea. Las personas se pueden registrar a la página para ordenar su comida en línea, ver que han pedido sus amigos y descubrir nuevos restaurantes de su ciudad. Los restaurantes se pueden registrar gratuitamente y aceptar ordenes en línea desde el portal. Tambien por medio de SeMeAntoja.com pueden aceptar ordenes en línea desde su facebook haciendo a SeMeAntoja.com una buena plataforma para que los restaurantes puedan llegar a mas clientes y evolucionar con las tendencias tecnológicas de los mismos.",,,,,,,,,,,,,,"Apps, Commerce and Shopping, Internet Services, Software",1,Jose Zambrano,1-10,1,Seed,2013-04-24,,,,Seed,,,,Seed,,,,,,,500 Startups,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"246,385",15,,,18,,,,,,,,
Alivio Capital,https://www.crunchbase.com/organization/alivio-capital,"Financial Services, Health Care, Medical","Monterrey, Nuevo Leon, Mexico","Alivio Capital is a financial company dedicated to grant credits for health, surgeries and medical treatments with national coverage.","230,753",Latin America,,Active,,,,,,,For Profit,http://www.aliviocapital.com,https://twitter.com/aliviocapital,https://www.facebook.com/creditosparasalud,,contacto@alivio.net,01 800 0225 4846,,,,,,,,,,,,,,,,,"Financial Services, Health Care",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"246,619",27,,,,,,,,,,,
Hatch Startups,https://www.crunchbase.com/organization/hatch-startups,"Consulting, Information Technology, Internet, Software","León, Guanajuato, Mexico",Ideas Made Startups through Agile To Market (AToM) Methodology. Kind of accelerator for Business men (we call them Busy Entrepreneurs).,"230,765",Latin America,,Active,2016-08-25,day,,,,,For Profit,https://www.hatch-startups.com/,https://twitter.com/HatchStartups1,https://www.facebook.com/HatchStartupsMX/,https://www.linkedin.com/company/hatch-startups,alvaro@hatch-startups.com,+524776490237,,,"Hatch Startups is an Intellectual/Venture Capital firm focused on Startups with digital distribution. We specialize in ""busy entrepreneurs"" (mostly business men) that have a great idea but not the time to develop it. We take their idea and build a Startup from scratch. Then we take equity of the Startup once we deliver an MVP.  We have a great team Hatchers, that actually substitute the busy entrepreneur and execute lean and fast. Hatcher are serial entrepreneurs. Hatch developed a methodology called ""Agile To Market"" (AToM) which relies on the foundations of Lean Startup. Our moto is ""ideas made startups"".",,,,,,,,,,,,,,"Information Technology, Internet Services, Professional Services, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"246,631",18,,,,,,,,,,,
Finx,https://www.crunchbase.com/organization/finx,"Financial Services, Insurance","Miguel Hidalgo, Distrito Federal, Mexico",Finx is the first Mexican firm specializing in the intermediation of investment products. ,"231,234",Latin America,$100M to $500M,Active,,,,,,,For Profit,https://finx.mx,https://twitter.com/Finx_Mx,https://www.facebook.com/pg/Finx,https://www.linkedin.com/company/resuelve-tu-futuro/,,01800 1801 922,,,"Finx is a Mexican company specialized in FIN-TECH products. Finx is the commercial brand of RTF Agente de Seguros, SA de CV, they have authorization from the National Insurance and Bonding Commission to operate as an Insurance Agent since December 5, 2014. Their services consist of the intermediation of savings products and investment, providing advice, as well as support in administrative management before and during the validity of your policy. ",,,,,,,,,,,,,,Financial Services,,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"247,144",5,,,,,,,,,,,
Bayro,https://www.crunchbase.com/organization/bayro,"Blockchain, Finance, Software","Mexico City, Distrito Federal, Mexico","DApps, Plattform, DeFi, The starting point for Digital Assets","231,544",Latin America,,Active,2020-01-01,year,,,,,For Profit,https://bayro.io/,https://twitter.com/bayro_io,,https://www.linkedin.com/company/bayro-io/,hello@bayro.io,,,,"Bayro is the trusted technology partner for companies entering the digital assets ecosystem. We help companies with their opportunities and challenges in the Blockchain technologies by offering avant garde solutions and professional  services in the field of distributed ledgers, cryptocurrencies, digital money and synthetic assets. We believe in decentralized technology and its significant advantages for our clients.",,,,,,,,,,,,,,"Financial Services, Other, Software",1,Edgar Herrador,1-10,1,Seed,2020-01-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Joel Cano,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"247,475",30,,,,,,,,,,,
PitchBull,https://www.crunchbase.com/organization/pitchbull,"Finance, Financial Services","Zapopan, Jalisco, Mexico","PitchBull is a platform of loans for SMEs in Mexico, financed directly by people.","231,644",Latin America,Less than $1M,Active,2015-12-01,month,,,,,For Profit,https://www.pitchbull.mx/,https://twitter.com/pitchbullcom,https://www.facebook.com/Pitchbullcom,https://www.linkedin.com/company/2859359/,contacto@pitchbull.com,+52 (33)4-737-4976,,,"PitchBull is a platform of loans for SMEs in Mexico, financed directly by people. PitchBull is the place where Mexican SMEs obtain fast business loans at excellent rates. Their process is simple and they understand what a SME needs. PitchBull is a Mexican company that wants to help SMEs grow, and recognizes the innovation and talent that Mexican SMEs bring to the country's economy. PitchBull is every SME that wants to grow and every Mexican that wants to obtain excellent returns for their money.",,,,,,,,,,,,,,Financial Services,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"247,581",21,,,,,,,,,,,
Universidad de Montemorelos A.C.,https://www.crunchbase.com/organization/universidad-de-montemorelos-a-c,,"Montemorelos, Nuevo Leon, Mexico","The University of Montemorelos is a private coeducational Seventh-day Adventist university located in Montemorelos, Nuevo León, Mexico.","231,666",Latin America,,Active,1973-05-05,day,,,,,For Profit,https://www.um.edu.mx/en/,,https://www.facebook.com/UniMontemorelos/,https://www.linkedin.com/school/unimontemorelos/,promocion@um.edu.mx,+52 826 263 0900,,,"The University of Montemorelos is a private educational institution, which belongs to the Seventh-day Adventist Church. Prepare Christian professionals dedicated to serving God and his fellow men. Our history adds 76 years of developing the Adventist educational work in the city of Montemorelos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"247,604",101,,,21,,,,,,,,
Convertia,https://www.crunchbase.com/organization/convertia,"Contact Management, CRM, Digital Marketing, Lead Management, Marketing, Marketing Automation, Sales Automation","Mexico City, Distrito Federal, Mexico",Convertia is a digital marketing agency & technology company,"231,907",Latin America,,Active,2016-01-01,day,,,,,For Profit,http://www.convertia.com,https://twitter.com/convertiaica,https://www.facebook.com/ConvertiaICA/,https://www.linkedin.com/company/convertia,info@convertia.com,52 55 4742 2180,14,,"We are a company that intelligently combines marketing, sales and technology. We generate online demand and convert it into sales supported by a specialized platform that allows us to control the tracking from the investment in digital media, to the closing of the sale in the omincanal contact center.",,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",1,Paolo Boni,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"247,872",22,,,,,,,,,,,
Monex,https://www.crunchbase.com/organization/monex-eef2,"Banking, Finance, Financial Services","Mexico City, Distrito Federal, Mexico","Monex Sab De Cv is a Financial Services Institution that provides Business Credits, Investment services & other financial services.","232,093",Latin America,$100M to $500M,Active,1985-01-01,day,2010-07-15,day,,,For Profit,http://www.monexsab.com/,,,https://www.linkedin.com/company/monex-sab-de-cv/about/,,5231-4500,4,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",,,1001-5000,,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public,2010-07-15,,,,,,,,,MONEX/B,https://www.crunchbase.com/ipo/monex-eef2-ipo--29e4fd13,BMV - Mexican Stock Exchange,,,"248,071",16,,,,4,4,Medical Or Veterinary Science; Hygiene,Insurance; financial affairs,,,,
Grill on Box,https://www.crunchbase.com/organization/grill-on-box,"Cooking, Food and Beverage","Monterrey, Nuevo Leon, Mexico",Grill on Box delivers ingredients and recipes that provide great experiences in the grill.,"232,305",Latin America,,Active,2015-01-01,year,,,,,For Profit,http://www.grillonbox.com/,http://www.twitter.com/grillonbox,https://www.facebook.com/grillonbox,,quiero@grillonbox.com,+52 81 2585 0189,,,"Grill on Box delivers ingredients and recipes that provide great experiences in the grill. Grill on Box innovates your way of preparing grilled food, bringing to your door unique ingredients and incredible recipes to live great experiences in the grill.",,,,,,,,,,,,,,Food and Beverage,2,"Eduardo Gonzalez, Raul Gutierrez",1-10,1,Seed,2016-06-02,,,,Seed,,,,Seed,,,,,,,Plug and Play,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"248,303",21,,,6,,,,,,,,
Sanantia,https://www.crunchbase.com/organization/sanantia,"Analytics, Health Care","Mexico City, Distrito Federal, Mexico",A digital solution to help improve engagement of patients with chronic diseases to avoid complications through reaching treatment adherence,"232,460",Latin America,,Active,2014-03-11,day,,,,,For Profit,https://www.sanantia.com/,https://twitter.com/sanantia,,,fsilva@sanantia.com,52-55-1200-7636,,,"A digital solution to help improve engagement and wellness of patient’s with complex and chronic diseases.  By Taking a three-pronged approach: i) education (blog, distance learning & health coach support), patients & family learn about their condition, ii) Communication, patient, doctor, family, caregivers aligned on patient needs, and iii) medication reminders, we learn about patients, how they go about their condition and perform analytics to optimize follow up and decision making",,,,,,,,,,,,,,"Data and Analytics, Health Care",1,Fernando Silva,1-10,1,Seed,2020-05-30,,,,Pre-Seed,,,,Pre-Seed,,,,,,,COLABORATIVOx,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"248,464",40,,,,,,,,,,,
Sax.net,https://www.crunchbase.com/organization/sax-net,"iOS, Mobile, Mobile Apps, Social Media","Tijuana, Baja California, Mexico",Sax.net is Android and iOS applications developer.They design social networking applications.,"232,854",Latin America,Less than $1M,Active,1995-01-01,year,,,,,For Profit,http://sax.net,http://twitter.com/mikesax,,,,,,,Sax.net is Android and iOS applications developer.They design  social networking applications. PunkSMS and Privately are some of the applications developed by Sax.net.,,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Mobile, Platforms, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"248,889",22,7,,15,,,,,,,,
Seguro X Kilómetro,https://www.crunchbase.com/organization/seguro-x-kilómetro,"Auto Insurance, Insurance, InsurTech","Mexico City, Distrito Federal, Mexico",Seguro X Kilómetro is a car insurance company.,"232,930",Latin America,,Active,2017-01-01,day,,,,,For Profit,https://sxkm.mx/,https://twitter.com/seguroxkm,https://www.facebook.com/SXKM.mx/,https://www.linkedin.com/company/seguro-x-kil%C3%B3metro,contacto@sxkm.mx,52 800 969 7956,,,,,,,,,,,,,,,,,Financial Services,1,Alberto Merino,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"248,971",46,,,,,,,,,,,
