Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
AB Graphic International,https://www.crunchbase.com/organization/ab-graphic-international,"Machinery Manufacturing, Manufacturing","Santiago, Region Metropolitana, Chile",AB Graphic International have been manufacturing innovative print finishing equipment for over 60 years.,"463,743",Latin America,$1M to $10M,Active,,,,,,,For Profit,https://abgint.com,https://twitter.com/ABGraphics_Int,https://www.facebook.com/ABGraphic-International-1387232574848889,https://www.linkedin.com/company/ab-graphic-international,sebastian@abgint.com,+56 2 3245 9444,,,,,,,,,,,,,,,,,Manufacturing,,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"494,252",36,,,,,,,,,,,
UNO AFP,https://www.crunchbase.com/organization/uno-afp,"Credit, Financial Services, Payments","Santiago, Region Metropolitana, Chile",UNO AFP offers multiple commission plans with a common methodology of growing the percentage of interest and multi-fund plans.,"464,361",Latin America,$1M to $10M,Active,2019-01-30,day,,,,,For Profit,https://www.uno.cl/,,https://www.facebook.com/UNO-afp-414700172659716/,https://www.linkedin.com/company/afp-uno/,,+56 227 205500,,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Payments",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"494,900",19,,,,,,,,,,,
Inversiones SURA,https://www.crunchbase.com/organization/inversiones-sura,"Financial Services, Insurance, Retirement","Las Condes, Region Metropolitana, Chile","Inversiones SURA extends its services in the areas of financial, insurance, social security, pensions and complementary sectors.","465,799",Latin America,,Active,2012-01-01,year,,,,,For Profit,https://www.sura.cl/Pages/home.aspx#,https://twitter.com/InversionSURACL,https://www.facebook.com/InversionSURACL,https://www.linkedin.com/company/inversiones-sura-cl/,,+56 600 600 78 72,,,,,,,,,,,,,,,,,"Community and Lifestyle, Financial Services, Other",,,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"496,400",85,4,47,,,,,,,,,
Trinus,https://www.crunchbase.com/organization/trinus-2318,"Telecommunications, Wireless","Las Condes, Region Metropolitana, Chile",Trinus is a WiFi device and SIM card telecom company positioned in Chile and Peru with a commercial travel focus.,"468,862",Latin America,,Active,,,2019-07-01,day,,,For Profit,https://www.trinus.cl/,,,,contacto@trinus.cl,,,,Trinus is a WiFi device and SIM card telecom company positioned in Chile and Peru with a commercial travel focus.,,,,,,,,,,,,,,"Hardware, Mobile",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Trinus acquired by TravelWiFi,https://www.crunchbase.com/acquisition/dhi-telecom-group-acquires-trinus-2318--f03dd898,TravelWiFi,https://www.crunchbase.com/organization/dhi-telecom-group,2019-07-01,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"499,604",12,,,17,,,,,,,,
Cellter,https://www.crunchbase.com/organization/cellter,"Artificial Intelligence, Biotechnology, Health Care, Nanotechnology, Pharmaceutical","Santiago, Region Metropolitana, Chile","Cellter is developing Artificiall Intelligence solutions to speeding-up the search of life saving diagnostics, medicines and therapies.","469,668",Latin America,,Active,2016-09-05,day,,,,,For Profit,https://www.cellter.cl/,,,https://www.linkedin.com/company/cellter/,info@cellter.cl,+56956000100,,,"Cellter is combining AI with drug design to revolutionize the development of diagnostics, medicines and therapies in a speed record time and increasing R&D Economics to treat pathologies of high incidence in the world improving significantly the patients’ lives.",,,,,,,,,,,,,,"Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",3,"Alvaro Becerra, Alvaro Gonzalez, Matías Jara",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"500,442",12,,,,,,,,,,,
Vendetu,https://www.crunchbase.com/organization/vendetu,"Consumer Electronics, E-Commerce, Internet","Santiago, Region Metropolitana, Chile",Vendetu is an online platform that enables users to purchase a variety of products for bands among their acquaintances.,"469,891",Latin America,,Closed,2013-01-01,year,,,,none,For Profit,https://www.vendetu.com/,https://twitter.com/VendetuCOM,https://www.facebook.com/vendetu,https://www.linkedin.com/company/vendetu,proveedores@vendetu.com,,,,"Vendetu is an online platform that enables users to purchase a variety of products for bands among their acquaintances. It was launched in 2013 and is based in Santiago, Metropolitana.",,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Internet Services",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"500,682",19,,,,,,,,,,,
Corpbanca,https://www.crunchbase.com/organization/corpbanca,"Banking, Commercial, Financial Services, Retail","Las Condes, Region Metropolitana, Chile",CorpBanca is a Chile-based bank engaged in the provision of commercial and retail banking services,"470,541",Latin America,,Active,1871-01-01,year,2004-11-12,day,,,For Profit,http://www.corpbanca.cl,https://www.twitter.com/corpbanca,https://www.facebook.com/corpbanca,,,+56 2 2660 2555,7,,"CorpBanca is a Chile-based bank engaged in the provision of commercial and retail banking services. The Bank is organized into four segments: the Commercial banking segment includes a range of financial products and services for large, small and medium sized, corporate, and real estate companies; the Retail banking segment includes Traditional and Private Banking, and Consumer divisions, which offer, among others, checking accounts, consumer loans, credit cards and mortgage loans to middle and upper segments, as well as consumer loans, credit cards and mortgage loans to natural segments; the Treasury and International segment includes treasury activities, such as financial management and funding, among others, and the Non-banking financial services segment covers activities of its subsidiaries, which include insurance brokerage, financial advisory service, asset management and securities brokerage. In August 2013, the Company acquired a 100% stake in Helm Bank SA.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Lending and Investments, Other",,,10001+,,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public,2004-11-12,,,,,,,,,ITCB,https://www.crunchbase.com/ipo/corpbanca-ipo--c4e3ec23,NYSE - New York Stock Exchange,,,"501,357",30,3,60,2,,,,,,,,
SK Godelius,https://www.crunchbase.com/organization/sk-godelius,,"Santiago, Region Metropolitana, Chile",SK Godelius is a company that provides solutions in the industrial automation sector.,"470,646",Latin America,$1M to $10M,Active,2011-01-01,day,,,,,For Profit,http://www.godelius.com,,,https://www.linkedin.com/company/sk-godelius/,contacto@godelius.com,+56 2 2837 6700,1,,,,,,,,,,,,,,,,,,,11-50,1,Seed,2020-03-10,,,,Pre-Seed,,,,Pre-Seed,,,,,,,LatAm Startups,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"501,465",47,,,,,,,,,,,
Drivetech,https://www.crunchbase.com/organization/drivetech,Wireless,"Santiago, Region Metropolitana, Chile","Drivetech is a web-based application that provides security, control, and management of vehicle fleets and personal vehicles.","471,888",Latin America,Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.drivetech.pro/en/,https://twitter.com/DrivetechIS,https://www.facebook.com/Drivetech-580340148673856/?ref=bookmarks,https://www.linkedin.com/company/3307849,contacto@drivetech.pro,+56227552692,2,,"Drivetech is a web-based application that provides security, control, and management of vehicle fleets and personal vehicles. It gives its customers full control over the security of their property and loved ones. Drivetechis based in Santiago, Region Metropolitana.",,,,,,,,,,,,,,"Hardware, Mobile",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"502,780",16,3,35,,,,,,,,,
Roommate and Flat Finder,https://www.crunchbase.com/organization/roommate-and-flat-finder,Events,"Santiago, Region Metropolitana, Chile",Roommate and Flat Finder is a multicultural team that helps foreigners find places of lodging in different cities of the world.,"473,254",Latin America,,Active,,,,,,,For Profit,https://www.roommateflatfinder.com/,,,,,,,,"They are a multicultural team that helps foreigners find places of lodging in different cities of the world, distracting places such as nightclubs, karaokes, tours and events.",,,,,,,,,,,,,,"Events, Media and Entertainment",1,Leonardo Castaño Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"504,205",10,,,20,,,,,,,,
Mine Data Solutions and Services,https://www.crunchbase.com/organization/mine-data-solutions-and-services,"Data Visualization, Industrial","Santiago, Region Metropolitana, Chile",Reduce mining industry operational costs,"475,731",Latin America,,Active,2014-01-01,year,,,,,For Profit,http://cl.mds-2.com/,,http://www.facebook.com/MineDataSolutionsAndServices,,,,,,"Mine Data Solutions and Services is a company founded with the purpose of adding value to the data that have and manage their customers, with the aim of contributing to the reduction of production costs for those who use our services.",,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Manufacturing, Software",1,Jose Escarpentier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"506,799",3,,,,,,,,,,,
Jancube,https://www.crunchbase.com/organization/jancube,Machine Learning,"Santiago, Region Metropolitana, Chile",Jancube is a Digital Company that offers mobile applications and machine learning services for personal and business solutions.,"476,713",Latin America,,Active,2020-02-05,day,,,,,For Profit,https://www.jancube.com,,,,jpbarahona@jancube.com,+56999180131,,,"Jancube is a Digital Company that offers SaaS, mobile applications and machine learning services for personal and business solutions.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"507,831",12,,,,,,,,,,,
Hura App,https://www.crunchbase.com/organization/hura-app,"Education, Gamification, Software, Training","Santiago, Region Metropolitana, Chile","HURA, software and app that manages learning, performance and work well-being through video games adapted to the reality of our clients.","477,639",Latin America,,Active,2019-07-01,day,,,,,For Profit,https://hura.app,,,https://www.linkedin.com/organization-guest/company/hura-app,gonzalo@hura.app,+56975174898,,,"HURA, software and app that manages learning, performance and work well-being through video games adapted to the reality of our clients. How does it work? Simple, we make a script of the client's procedures, which we later integrate into our platform, with the aim of validating competencies in a fast, versatile and entertaining way using the game based learning (GBL) methodology. We also retain and motivate collaborators as they can exchange their points for PRIZES.",,,,,,,,,,,,,,"Education, Gaming, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"508,803",37,,,,,,,,,,,
Wibo,https://www.crunchbase.com/organization/wibo-581f,Internet,"Santiago, Region Metropolitana, Chile","wibo offers Mobile application so that your customers can order, pay and receive their orders through channels.","477,770",Latin America,,Active,2019-01-01,day,,,,,For Profit,https://soywibo.com,,https://www.facebook.com/soywibo,https://www.linkedin.com/company/wibo/,contactanos@soywibo.com,56 9 3900 0444,,,,,,,,,,,,,,,,,Internet Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"508,945",27,,,,,,,,,,,
Media Interactive SA.,https://www.crunchbase.com/organization/mediainteractive-s-a,"Advertising, Marketing","Las Condes, Region Metropolitana, Chile",Media Interactive is the provider of integrated digital solutions.,"477,776",Latin America,,Active,2001-01-01,year,2014-04-17,day,,,For Profit,http://www.mediainteractive.cl,https://www.twitter.com/mi_agencia,https://www.facebook.com/366148732997,,,+56229285900,,,"Founded in 2001 Media Interactive is the provider of integrated digital solutions across three of LATAM's fastest growing markets --  Chile, Columbia and Peru.",,,,,,,,,,,,,,"Advertising, Sales and Marketing",,,51-100,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Media Interactive SA. acquired by Omnicom Media Group,https://www.crunchbase.com/acquisition/omnicom-media-group-acquires-mediainteractive-s-a--4763dc9d,Omnicom Media Group,https://www.crunchbase.com/organization/omnicom-media-group,2014-04-17,day,,,,Acquisition,,Private,,,,,,,,,,,,,,1,"508,951",21,,,12,,,,,,,,
Capta Hydro,https://www.crunchbase.com/organization/capta-hydro,"Information Services, Water","Santiago, Region Metropolitana, Chile",Capta Hydro is focused on developing innovative water monitoring and control solutions.,"478,843",Latin America,,Active,2015-01-01,year,,,,,For Profit,https://www.en.captahydro.com,https://twitter.com/CaptaHydro,https://www.facebook.com/captahydro,https://www.linkedin.com/company/capta-hydro,info@captahydro.com,(699) 031-6744,,,"Capta Hydro is focused on developing innovative water monitoring and control solutions. It develops tech to measure water levels and automate canal controls. Capta Hydro is committed to delivering innovative solutions that will facilitate the implementation of IWRM processes at a local, national and regional level, thus helping the accomplishment of the Sustainable Development Goal",,,,,,,,,,,,,,"Information Technology, Natural Resources",,,1-10,1,,2020-09-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,Start-Up Chile,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"510,077",,,,,,,,,,,,
Megatech,https://www.crunchbase.com/organization/megatech,Industrial Manufacturing,"Villarrica, Araucania, Chile",Fabrica de maquinarias y constructora,"481,394",Latin America,,Active,2018-03-01,day,,,,,For Profit,http://www.megatech.cl,,https://m.facebook.com/Megatech-851971388495379/,,contacto@megatech.cl,+56966681645,,,"Somos una maestranza en metal mecánica enfocada en el diseño de maquinarias para la industria alimenticia, agrícola y también constructora de estructura metálica mayor e industrial. Contamos con soldaduras de gamma profesional, corte cnc, corte plasma, tornería entre otros",,,,,,,,,,,,,,Manufacturing,1,Alejandro Loyola Lopez,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"512,763",23,,,,,,,,,,,
Crowdfunding.cl,https://www.crunchbase.com/organization/crowdfunding-cl,"Crowdfunding, Finance, Real Estate","Las Condes, Region Metropolitana, Chile","Crowdfunding.cl is a Chilean private initiative that promotes projects of governments, foundations, companies and entrepreneurs.","486,276",Latin America,Less than $1M,Active,2013-01-01,year,,,,,,http://www.crowdfunding.cl,https://twitter.com/crowdfunding_cl,https://www.facebook.com/crowdfunding.cl,https://www.linkedin.com/company/crowdfunding-cl,hello@crowdfunding.cl,56995556554 ,,,"Crowdfunding.cl is a chilean company, they develop and support collective financing campaigns, in the form of reward, donation and real estate investment. They seek to receive and support all types of agents who want to develop their own campaigns or who want to help the development of the Chilean collective financing ecosystem. This type of initiatives can give the impetus that the Chilean ecosystem of entrepreneurship and innovation lacks, much remains to be done. ",,,,,,,,,,,,,,"Financial Services, Real Estate",2,"Alejandro Reid, Andres Reid",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"517,877",35,,,,,,,,,,,
AméricaEconomía,https://www.crunchbase.com/organization/américaeconomía,"Business Intelligence, Finance, Publishing, Sharing Economy","Santiago, Region Metropolitana, Chile","AméricaEconomía is a magazine that publishes news related to business, finance and economics.","490,078",Latin America,Less than $1M,Active,1986-01-01,day,,,,,For Profit,https://corporativo.americaeconomia.com/,https://twitter.com/americaeconomia,https://www.facebook.com/americaeconomia,https://www.linkedin.com/company/am-ricaeconom-a/,lsolisdeovando@americaeconomia.com,56 2 2290 9438,,,,,,,,,,,,,,,,,"Content and Publishing, Data and Analytics, Financial Services, Media and Entertainment, Other",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"521,876",84,,,,,,,,,,,
mifutu.ro,https://www.crunchbase.com/organization/mifutu-ro,"Bitcoin, Crowdfunding, Internet, Internet of Things, Payments","Concepcion, Bio-Bio, Chile",Blockchain Initiatives,"490,508",Latin America,,Active,2014-05-01,month,,,,,For Profit,https://mifutu.ro,https://www.twitter.com/mifutu_ro,https://www.facebook.com/mifuturoBlockchain,https://www.linkedin.com/company/mifutu-ro/,cliente@mifutu.ro,,,,"mifutu.ro is a Chilean startup, focus on Blockchain Initiatives. We build Godzillion, a Decentralized Crowdfunding System and we organize the largest Blockchain eventi in Latin America called Blockchain Summit Latam.",,,,,,,,,,,,,,"Financial Services, Internet Services, Payments, Software",2,"Cristobal Pereira, Rodrigo Sainz",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"522,333",4,,,,,,,,,,,
Extend Comunicaciones,https://www.crunchbase.com/organization/extend-comunicaciones,Public Relations,"Santiago, Region Metropolitana, Chile","Extend es la mayor empresa de comunicaciones corporativas de Chile, dada su trayectoria de 20 años de experiencia, y su crecimiento,","490,570",Latin America,$1M to $10M,Active,1991-01-01,year,,,,,For Profit,http://www.extend.cl,http://twitter.com/comunicaextend,,,jlopez@extend.cl,+562 24377700,,,"Extend es la mayor empresa de comunicaciones corporativas de Chile, dada su trayectoria de 20 años de experiencia, y su crecimiento, cartera de clientes y calidad de servicio. Diseñamos y llevamos a la práctica estrategias globales de comunicaciones corporativas para nuestros clientes, ya sean empresas, instituciones, proyectos u otros. Tenemos más de 80 profesionales del más alto nivel y con expertise en distintos ámbitos, que llevan adelante las relaciones entre nuestros clientes y sus públicos de interés.",,,,,,,,,,,,,,Sales and Marketing,,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"522,401",47,,,14,,,,,,,,
Embotelladora Andina,https://www.crunchbase.com/organization/embotelladora-andina,Food Processing,"Renca, Region Metropolitana, Chile","Embotelladora Andina SA is a Chile-based company engaged in the production of soft drinks in Chile, Brazil and Argentina.","491,363",Latin America,,Active,1946-01-01,year,1994-11-04,day,,,For Profit,http://koandina.com,,,https://www.linkedin.com/company/101120,,600 360 3600,1,,"Embotelladora Andina SA is a Chile-based company engaged in the production of soft drinks in Chile, Brazil and Argentina. Andina’s principal business is the production and distribution of Coca-Cola brand soft drinks, among others, through licensing agreements with The Coca-Cola Company. Through its subsidiary Rio de Janeiro Refrescos Ltda, Embotelladora Andina SA produces and distributes alcoholic and nonalcoholic drinks, mineral water, juices, syrups and powdered drinks in the Brazilian territory; and through Embotelladora del Atlantico SA, the Company manufactures, bottles and distributes Coca-Cola soft drinks in the Argentine territory. The Company owns fully consolidated subsidiaries, such as Andina Bottling Investments SA, Abisa Corp SA, Servicios Multivending Ltda, Transportes Andina Refrescos Ltda and Embotelladora Andina Chile SA, among others. On October 11, 2013, its subsidiary, Rio de Janeiro Refrescos Ltda, acquired a 100% stake in Companhia de Bebidas Ipiranga.",,,,,,,,,,,,,,Food and Beverage,,,5001-10000,,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public,1994-11-04,,,,,,,,,AKO.A,https://www.crunchbase.com/ipo/embotelladora-andina-ipo--90182ccd,NYSE - New York Stock Exchange,,,"523,234",38,2,,,,,,,,,,
Travel Club,https://www.crunchbase.com/organization/travel-club,"Tourism, Travel, Travel Agency","Santiago, Region Metropolitana, Chile","Travel Club provides information on fares, hotels, holiday programs and cruises.","494,390",Latin America,,Active,1996-01-01,year,,,,,For Profit,https://travel.cl,https://twitter.com/travelclubchile,https://www.facebook.com/travelclubchile/,https://www.linkedin.com/company/travelclub/,,+56 600 300 9000,,,,,,,,,,,,,,,,,Travel and Tourism,,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"526,427",72,,,,,,,,,,,
Alusa,https://www.crunchbase.com/organization/alusa,Packaging Services,"Santiago, Region Metropolitana, Chile",Alusa operates as a flexible packaging business.,"495,799",Latin America,,Active,1961-01-01,year,2016-04-18,day,,,For Profit,http://www.alusa.cl/,https://www.twitter.com/amcorpackaging,https://www.facebook.com/amcorlimited,,,(562)679-3200,,,Alusa operates as a flexible packaging business.,,,,,,,,,,,,,,Administrative Services,,,501-1000,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Alusa acquired by Amcor,https://www.crunchbase.com/acquisition/amcor-ltd-acquires-alusa--781e5540,Amcor,https://www.crunchbase.com/organization/amcor-ltd,2016-04-18,day,435000000,USD,435000000,Acquisition,,Private,,,,,,,,,,,,,,,"527,909",4,,,,,,,,,,,
Menu To Go,https://www.crunchbase.com/organization/menu-to-go,"E-Commerce, Information Technology, Internet","Santiago, Region Metropolitana, Chile","Delivery de comida casera, saludable y eco-friendly hechas por amas de casa.","495,837",Latin America,,Active,,,,,,,For Profit,https://www.menutogo.cl,,,,hola@menutogo.cl,+56936371928,,,,,,,,,,,,,,,,,"Commerce and Shopping, Information Technology, Internet Services",3,"Miguel Angel Brito Dicuru, Veronica Isabel Herrera, Zarahis Guzman",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"527,950",58,,,,,,,,,,,
Fynpal,https://www.crunchbase.com/organization/fynpal,Marketplace,"Santiago, Region Metropolitana, Chile",Plataforma y marketplace que potencia y simplifica los pagos anticipados a proveedores.,"497,502",Latin America,,Active,,,,,,,For Profit,https://www.fynpal.com,,,https://www.linkedin.com/company/fynpal/,,,,,"FYNPAL es una innovadora plataforma digital que potencia y simplifica los pagos anticipados a proveedores. Conectamos a pagadores, PYMES e Instituciones Financieras, permitiendo la automatización de los anticipos de pago en un mercado abierto y competitivo. Somos un Marketplace digital chileno que busca redefinir la manera en que las empresas cotizan, comparan y controlan sus opciones de financiamiento. En FYNPAL creemos en un mercado financiero abierto, transparente y digital para todas las PYMES de Chile, redujimos los plazos de pago para que así así puedas obtener el pago de tus facturas en el momento que quieras.",,,,,,,,,,,,,,Commerce and Shopping,1,Andrés Prats,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"529,685",48,,,,,,,,,,,
Owlr.org,https://www.crunchbase.com/organization/owlr-org,"E-Learning, Education, Textbook","Santiago, Region Metropolitana, Chile",Owlr is a platform for students to exchange class room material.,"497,850",Latin America,,Closed,,,,,,none,For Profit,http://www.owlr.org,,,,,,,,"www.owlr.org makes it easy for students to exchange textbooks, class notes, and exam answers by connecting students enrolled in a specific class with a specific professor at a specific school with students who have previously taken that class - no cookie-cutter flashcards or Cliff's notes.",,,,,,,,,,,,,,"Education, Software",,,1-10,1,Seed,2013-12-01,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"530,043",5,,,4,,,,,,,,
VHGroup,https://www.crunchbase.com/organization/vhgroup,Security,"Las Condes, Region Metropolitana, Chile",VH Group offers services and products to help companies with their open-source infrastructure implementation.,"498,442",Latin America,$1M to $10M,Active,,,,,,,For Profit,https://www.vhgroup.net/,https://twitter.com/vhgroup_latam,,,info@vhgroup.net,+54 5219 6610,1,,"VH Group offers services and products to help companies with their open-source infrastructure implementation. The company is based in Buenos Aires, Argentina.",,,,,,,,,,,,,,Privacy and Security,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"530,649",27,1,,,,,,,,,,
El Mercurio newspaper.,https://www.crunchbase.com/organization/el-mercurio-newspaper,"News, Publishing","Santiago, Region Metropolitana, Chile",El Mercurio Newspaper is a company that provides national and international news services.,"499,239",Latin America,$500M to $1B,Active,1827-09-12,day,,,,,For Profit,http://impresa.elmercurio.com,https://twitter.com/elmercurio_cl,,https://www.linkedin.com/company/el-mercurio/,,,,,,,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment",,,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"531,478",76,1,,4,,,,,,,,
Fidelizador,https://www.crunchbase.com/organization/fidelizador,Advertising,"Santiago, Region Metropolitana, Chile",Email Marketing & Automation LATAM company,"500,366",Latin America,,Active,2007-12-27,day,,,,,For Profit,https://www.fidelizador.com,https://twitter.com/fidelizador/,https://www.facebook.com/fidelizador/,https://www.linkedin.com/company/fidelizador/,contacto@fidelizador.com,+56226177400,,,,,,,,,,,,,,,,,"Advertising, Sales and Marketing",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"532,667",46,,,,,,,,,,,
ODIS Ltda,https://www.crunchbase.com/organization/odis-ltda,"Building Material, Security, Wholesale","Santiago, Region Metropolitana, Chile","ODIS Ltda is a supplier of locks, padlocks and steel doors to the Chilean market.","504,021",Latin America,,Active,1930-01-01,year,2014-06-12,day,,,For Profit,https://www.odis.cl/,,,,,+562-2816-6054,,,"ODIS Ltda is a supplier of locks, padlocks and steel doors to the Chilean market. It is dedicated to delivering integral security solutions and giving peace of mind through the use of cutting-edge technology and quality products.",,,,,,,,,,,,,,"Commerce and Shopping, Privacy and Security, Real Estate",,,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,ODIS Ltda acquired by ASSA ABLOY Group,https://www.crunchbase.com/acquisition/assa-abloy-group-acquires-odis-ltda--bc340d36,ASSA ABLOY Group,https://www.crunchbase.com/organization/assa-abloy-group,2014-06-12,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"536,530",42,,,,,,,,,,,
Sigdo Koppers S.A.,https://www.crunchbase.com/organization/sigdo-koppers-s-a,Construction,"Santiago, Region Metropolitana, Chile",Sigdo Koppers S.A. is South American engineering and construction firm which specializes in maritime and port projects.,"504,272",Latin America,,Active,1960-01-01,year,,,,,For Profit,http://www.sigdokoppers.cl/,,,,,,,,"Sigdo Koppers S.A. engages in services, industrial, and commercial and automotive businesses in Chile and internationally. Its Services business area engages in the engineering, construction, electromechanical assembling, national and international procurement management, and transportation and logistics businesses.",,,1,1,,,,,,,,,,Real Estate,,,10001+,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"536,793",19,,,,0,2,,Chemical substances,,,,
