Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Bancor,https://www.crunchbase.com/organization/bancor-protocol,"Cryptocurrency, Financial Services, FinTech","Zug, Zug, Switzerland",Bancor is  crypto company protocol for the creation of Smart Tokens that touts a decentralized exchange service.,"1,508",,,Active,2016-08-21,day,,,,,For Profit,https://www.bancor.network/,https://twitter.com/bancor,https://www.facebook.com/bancor/,https://www.linkedin.com/company/bancor-foundation/,contact@bancor.network,,69,,"Bancor Protocol™ is a standard for the creation of Smart Tokens™, cryptocurrencies with built-in convertibility directly through their smart contracts. Bancor utilizes an innovative token “Connector” method to enable formulaic price calculation and continuous liquidity for all compliant tokens, without needing to match two parties in an exchange. Smart Tokens™ interconnect to form token liquidity networks, allowing user-generated cryptocurrencies to thrive. For more information, please visit the website and read the Bancor Protocol™ Whitepaper.",,,1,1,,,,,,,,,,"Financial Services, Payments, Software",4,"Eyal Hertzog, Galia Benartzi, Guy Ben-Artzi, Yudi Levi",101-250,3,Seed,2018-02-01,,,,Seed,,,,Seed,152310000,USD,152310000,152310000,USD,152310000,"Blockchain Capital, Asian Cowboy, Tim Draper, KR1, Alexis Berthoud",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"1,632",79,,,29,,,,,,,,
Locatee,https://www.crunchbase.com/organization/locatee,"Analytics, Business Intelligence, Information Technology, Internet of Things, Property Management, SaaS, Smart Building, Software","Zürich, Zurich, Switzerland",Locatee is the leading workplace analytics solution that transforms data into space utilization insights.,"1,545",,Less than $1M,Active,2014-04-01,month,,,,,For Profit,http://www.locatee.com,https://twitter.com/locateech,https://www.facebook.com/locateeCH,https://www.linkedin.com/company/5396607,info@locatee.ch,+41 43 508 51 23,12,,"Locatee is the leading workplace analytics solution that transforms complex data into space utilisation insight. Developed with a strong focus and a deep understanding of the corporate real estate challenges facing the modern world of work, Locatee empowers leaders and managers to make decisions about their business buildings with confidence. Locatee works by leveraging office occupancy data from multiple sources, processing them using unique patented technology, and beautifully visualising them all in one place. With workplace intelligence at fingertips’ length, it’s easy to identify optimisation potential, realise savings, and enhance company’s workplace experience across the entire real estate portfolio.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Real Estate, Software",2,"Benedict Koeppel, Thomas Kessler",51-100,4,Early Stage Venture,2021-02-22,3000000,CHF,3348696,Grant,3600000,EUR,3901064,Series A,3600000,EUR,3901064,7261060,USD,7261060,"Venture Kick, SICTIC, Fyrfly Venture Partners, Tomahawk.VC, Technology Fund",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,671",50,,,21,2,2,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
Wire,https://www.crunchbase.com/organization/wire,"Apps, Cloud Security, Collaboration, Cyber Security, Enterprise Software, Messaging, Mobile Apps, Productivity Tools, Security","Zug, Zug, Switzerland",Wire - the most secure collaboration platform,"1,570",,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://wire.com/,http://twitter.com/wire,https://www.facebook.com/wire/,https://www.linkedin.com/company/wire-swiss/,press@wire.com,,202,,"Wire™ is the most secure collaboration platform. We are transforming the way businesses communicate in the same way and speed that our founders disrupted telephony with Skype. Wire™ is consistently delivering groundbreaking first - from our unique “message fortress” architecture to encrypted video conferences and guest rooms - our customers rely on Wire to be at the forefront of secure, private yet sleek collaboration. Wire™ offers two distinct products - Wire Pro, for organizations to collaborate faster and more securely - Wire Red, an on-demand crisis collaboration platform for Fortune 1000 companies. We are a 70 people strong organization with offices in Berlin, San Francisco and Zug. We proudly serve over +1,800 customers on five continents - from the biggest brand names over non-profits to small medium businesses.",,,,,,,,,,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Privacy and Security, Software",4,"Alan Duric, Janus Friis, Jonathan Christensen, Priidu Zilmer",51-100,2,,2020-03-25,6250000,USD,6250000,Venture - Series Unknown,6250000,USD,6250000,Venture - Series Unknown,14450000,USD,14450000,14450000,USD,14450000,"Morpheus Ventures, Elysium Venture Capital, Marbruck",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"1,697",47,3,"172,123",16,12,0,Electric Communication Technique,,,,,
Cardano Foundation,https://www.crunchbase.com/organization/cardano-foundation,"Application Performance Management, Bitcoin, Consumer Applications, Cryptocurrency, Developer APIs, Open Source","Zug, Zug, Switzerland","Cardano Foundation is a blockchain and cryptocurrency organisation based in Zug, Switzerland.","1,582",,$1M to $10M,Active,2015-01-01,year,,,,,Non-profit,https://cardanofoundation.org,https://twitter.com/CardanoStiftung,https://facebook.com/CardanoFoundation/,https://www.linkedin.com/company/cardano-foundation/,info@cardanofoundation.org,,35,,"Cardano Foundation is a blockchain and cryptocurrency organisation based in Zug, Switzerland. The Foundation's core mission is to ""standardise, protect and promote"" the Cardano Protocol technology.",,,,,,,,,,,,,,"Apps, Data and Analytics, Financial Services, Payments, Software",2,"Charles Hoskinson, Michael Parsons",11-50,3,,2018-01-01,10000,USD,10000,Initial Coin Offering,10000,USD,10000,Initial Coin Offering,62246134,USD,62246134,62246134,USD,62246134,"Asian Cowboy, Julian Sarokin",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-10-02,,"1,709",23,,,15,0,10,,Scientific and electric apparatus and instruments,,,,
Sportradar,https://www.crunchbase.com/organization/sportradar-ag,"Digital Media, Information Services, Information Technology, Sports","Saint Gallen, Sankt Gallen, Switzerland","Sportradar is the world’s leading supplier of sports and betting-related live data, odds solutions and fraud detection services.","1,625",,$10M to $50M,Active,2000-08-01,month,,,,,For Profit,http://www.sportradar.com,http://twitter.com/Sportradar,http://www.facebook.com/pages/Sportradar/391162040945181,http://www.linkedin.com/company/sportradar-ag,info@sportradar.com,+41715177200,45,Unicorn,"Sportradar is the world’s leading supplier of sports and betting-related data. Inspired by the passion and vision of a fast-growing staff with independent thinkers, Sportradar has developed into a key player providing all necessary data for the betting and sports media industry, such as fixtures, results, odds compiling and in-running services, as well as front-end content solutions like statistics and live scores. Alongside that, with their security services they work side-by-side with the leading international sport federations including UEFA and the German DFB/DFL. A combination of clever innovations, a strong desire to build quality applications and the ability to provide practical solutions means the venture still thrives today.  Today the company is more than ever committed to actively shaping the future through close relationships with its customers. Company founder and CEO Carsten Koerl is the majority shareholder of Sportradar.",,,,,,,,,,,,,,"Information Technology, Media and Entertainment, Sports",1,Carsten Koerl,1001-5000,4,,2018-07-09,,,,Secondary Market,40000000,EUR,44171172,Venture - Series Unknown,84000000,EUR,98288185,84000000,EUR,98288185,"EQT, TCV, Revolution, Mark Cuban, Canada Pension Plan Investment Board",4,7,5,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,2021-01-07,3,"1,753",86,1,,27,0,12,,Telecommunications,8355,USD,8355,
ABB,https://www.crunchbase.com/organization/abb,"Automotive, Chemical, Energy, Industrial Engineering, Oil and Gas, Robotics, Transportation","Zürich, Zurich, Switzerland","ABB is a company provides power and automation technologies for smart grids, robotics, electric cars, renewable energy and motors.","1,652",,$1B to $10B,Active,1988-01-05,day,2001-04-12,day,,,For Profit,https://global.abb/group/en,https://twitter.com/ABBgroupnews,http://www.facebook.com/ABB,https://www.linkedin.com/company/abb/,contact.center@ch.abb.com,+41 84 48 458 45,"1,703",,"ABB is engaged in power and automation technologies. The company provides a range of products, systems, solutions, and services. Its power businesses focus on power transmission, distribution, and power-plant automation and serve electric, gas and water utilities, as well as industrial and commercial customers. Its automation businesses serve a range of industries with measurement, control, protection, and process optimization applications. It operates in approximately 100 countries across four regions: Europe, the Americas, Asia, and the Middle East and Africa (MEA). During the year ended December 31, 2011, the business consisted of five divisions: Power Products, Power Systems, Discrete Automation and Motion, Low Voltage Products and Process Automation. On January 26, 2011, the company acquired Baldor Electric Company (Baldor). In May 2011, it purchased a controlling interest in United States-based Validus DC Systems.",,,6,6,1,1,1,,,,,,,"Energy, Hardware, Manufacturing, Natural Resources, Science and Engineering, Software, Transportation",,,10001+,1,IPO,2013-09-23,2700000,USD,2700000,Grant,,,,,,,,2700000,USD,2700000,,,,32,Made Acquisitions,,,,,,,,,,,,Public,2001-04-12,,,,,,,,,ABB,https://www.crunchbase.com/ipo/abb-ipo--8bd7aa18,NYSE - New York Stock Exchange,2020-12-10,36,"1,781",103,,,9,1,0,Testing,,,,,
DFINITY,https://www.crunchbase.com/organization/dfinity,"Blockchain, Cloud Computing, Information Technology, Internet, Software","Zürich, Zurich, Switzerland","The Internet Computer reinvents the public internet as a global computer that hosts open internet services, secure software, and DeFi.","1,732",,$1M to $10M,Active,2016-10-01,month,,,,,Non-profit,https://dfinity.org/,https://twitter.com/dfinity,https://www.facebook.com/dfinity.org/,https://www.linkedin.com/company/dfinity/,hello@dfinity.org,,17,Unicorn,"The DFINITY Foundation is a not-for-profit organization based in Zurich, Switzerland, that oversees research centers in Palo Alto, San Francisco, Tokyo, and Zurich. Our mission is to build, promote, and maintain the Internet Computer — and by doing so, improve the world. The Internet Computer extends the functionality of the internet from connecting billions of people to also providing millions of developers and entrepreneurs with a public compute platform — creating a revolutionary new way to build websites, enterprise systems and internet services within an open environment. This public software development platform is created by independent data centers around the world combining computing power using an advanced decentralized protocol called ICP. In turn, this generational shift in computing aims to take on Big Tech and return the internet back to its free and open roots. DFINITY was founded in 2016 by Dominic Williams.",,,,,,,,,,,,,,"Information Technology, Internet Services, Other, Software",1,Dominic Williams,101-250,5,,2018-08-28,102000000,USD,102000000,Venture - Series Unknown,102000000,USD,102000000,Venture - Series Unknown,166875499,USD,166875499,166875499,USD,166875499,"Polychain, Andreessen Horowitz, SV Angel, Village Global, IOSG Ventures",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"1,865",44,,,18,0,5,,Scientific and electric apparatus and instruments,83520,USD,83520,
Ava,https://www.crunchbase.com/organization/ava-3,"Fertility, Health Care, Medical, Medical Device, Personal Health, Women's","Zürich, Zurich, Switzerland","Ava is a patented multi-sensor bracelet, which allows women to precisely and conveniently predict fertile days.","1,758",,Less than $1M,Active,2014-09-11,day,,,,,For Profit,http://www.avawomen.com,https://twitter.com/avawomen,https://www.facebook.com/avabracelet,https://www.linkedin.com/company/ava-ag,hello@avawomen.com,41 44 586 84 44,70,,"Ava makes it easy to gain a profound and accurate understanding of your cycle and health—empowering you to make informed choices for your life. Because we believe every woman deserves greater control over her wellbeing, and the tools to maximize her physical and emotional potential. ",,,,,,,,,,,,,,"Community and Lifestyle, Health Care",4,"Lea von Bidder, Pascal Koenig, Peter Stein, Philipp Tholen",51-100,6,Early Stage Venture,2018-05-30,30000000,USD,30000000,Series B,30000000,USD,30000000,Series B,42405295,USD,42405295,42436440,USD,42436440,"btov Partners, Venture Kick, Swisscom Ventures, Zürcher Kantonal Bank, Wingman Ventures",5,13,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-08-18,2,"1,892",82,2,"2,601",33,6,2,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",984240,USD,984240,
CasperLabs,https://www.crunchbase.com/organization/casperlabs,"Blockchain, Information Technology, Internet, Software","Zug, Zug, Switzerland",CasperLabs is building the first provably live pure Proof-of-Stake (PoS) CBC-Casper blockchain designed for real-world applications.,"1,770",,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.casperlabs.io/,https://www.twitter.com/@meetCasperLabs,https://www.facebook.com/CasperLabs.io,https://www.linkedin.com/company/casperlabs/,hello@casperlabs.io,,10,,"CasperLabs is the blockchain platform purpose-built to scale opportunities for everyone. Building toward blockchain’s next frontier, CasperLabs is designed for real-world applications without sacrificing usability, cost, decentralization, or security. The company removes the barriers that prevent mainstream blockchain adoption by making blockchain-friendly to use, open to the world, and future-proof to support innovations today and tomorrow. Guided by open-source principles and built from the ground up to empower individuals, the team seeks to provide an equitable foundation made for long-lasting impact. It was founded in 2018 and is headquartered in Zug, Switzerland.",,,,,,,,,,,,,,"Information Technology, Internet Services, Other, Software",2,"Medha Parlikar, Mrinal Manohar",11-50,4,,2020-05-28,,,,Venture - Series Unknown,,,,Venture - Series Unknown,28500000,USD,28500000,28500000,USD,28500000,"Gate.io, Draper Goren Holm, HashKey Capital, AU21 Capital, Blockchange Ventures",4,23,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"1,906",71,,,,,,,,,,,
Beekeeper,https://www.crunchbase.com/organization/beekeeper,"Collaboration, Enterprise Software, Messaging, Mobile, Real Time, SaaS, Unified Communications","Zürich, Zurich, Switzerland",Beekeeper is a workplace app that connects the non-desk workforce to operational systems and communication channels.,"1,808",,Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://www.beekeeper.io,https://www.twitter.com/beekeepersocial,https://www.facebook.com/BeekeeperSocial,https://www.linkedin.com/company/beekeeper,contact@beekeeper.io,+41 44 271 28 16,35,,"Beekeeper is a mobile-first communication platform that reaches every shift, location, and language through real-time messaging and targeted streams. Managers keep frontline teams productive and turnover low by automating workflows while leveraging an analytics dashboard to measure engagement. Beekeeper integrates with operational systems, making them accessible in one central portal.",,,,,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",4,"Andreas Slotosch, Cristian Grossmann, Daniel Sztutwojner, Flavio Pfaffhauser",101-250,7,Early Stage Venture,2020-07-10,10000000,USD,10000000,Series B,10000000,USD,10000000,Series B,86000000,USD,86000000,86011868,USD,86011868,"Atomico, btov Partners, Investiere, Venture Kick, Energize Ventures",7,23,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"1,949",74,170,"17,273",51,0,2,,Scientific and electric apparatus and instruments,63670,USD,63670,
Ethereum Foundation,https://www.crunchbase.com/organization/ethereum,"Application Performance Management, Blockchain, Consumer Applications, Developer APIs, Ethereum, Open Source","Bern, Bern, Switzerland",Ethereum is a platform and a programming language that helps developers to build and publish next-generation distributed applications.,"1,854",,$1M to $10M,Active,2014-07-06,day,,,,,Non-profit,https://www.ethereum.org/,https://twitter.com/ethereum,http://www.facebook.com/ethereumproject,https://www.linkedin.com/company/5091692,info@ethereum.org,,418,,"Ethereum is a platform and a programming language that makes it possible for any developer to build and publish next-generation distributed applications. Ethereum can be used to codify, decentralize, secure and trade just about anything: voting, domain names, financial exchanges, crowdfunding, company governance, contracts and agreements of most kind, intellectual property, and even smart property thanks to hardware integration. Ethereum borrows the concept of decentralized consensus that makes bitcoin so resilient, yet makes it trivial to build on its foundation.",,,4,5,3,,,,,,,,,"Apps, Data and Analytics, Other, Software",6,"Anthony Di Iorio, Charles Hoskinson, Gavin Wood, Joseph Lubin, Mihai Alisie, Vitalik Buterin",51-100,5,Seed,2017-05-01,,,,Secondary Market,,,,Seed,18400000,USD,18400000,18400000,USD,18400000,"Karnika Yashwant, 8 Decimal Capital, KR1, Julian Sarokin, Alexis Berthoud",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"1,997",65,,,30,0,3,,Scientific and technological services,,,,
Scandit,https://www.crunchbase.com/organization/scandit,"Apps, Augmented Reality, Computer Vision, Field Support, Image Recognition, Retail, Retail Technology, Software","Zürich, Zurich, Switzerland",Scandit is a technology platform for mobile computer vision and augmented reality (AR) solutions for enterprises.,"1,891",,Less than $1M,Active,2009-01-01,day,,,,,For Profit,http://www.scandit.com,https://twitter.com/scandit,https://www.facebook.com/Scandit-127334280653842,https://www.linkedin.com/company/scandit,press@scandit.com,+41 44 586 4540,67,,"Scandit is a technology platform for mobile computer vision and augmented reality (AR) solutions for enterprises. The company software brings unrivaled scanning performance to any app on any camera-equipped smart device, from smartphones to wearables to drones and robots - to read barcodes, recognize text and objects, and display real-time information as AR overlays. It helps consumers and employees find things on store shelves with their smartphones, and as things become more contactless. Organizations in retail, transport & logistics and manufacturing use Scandit to power apps such as for mobile shopping, self-checkout, inventory management, proof of delivery and asset tracking. Use cases in healthcare include tracking patients, medication, specimens and supplies. Scandit solutions take cost and time out of operations, and improve employee and customer satisfaction. Clients include 7-Eleven, Alaska Airlines, Carrefour, Hermes, Johns Hopkins Hospital, La Poste, Levi Strauss & Co, Mount Sinai Hospital, Sephora and Toyota.",,,,,,,,,,,,,,"Apps, Commerce and Shopping, Data and Analytics, Hardware, Professional Services, Software",3,"Christian Floerkemeier, Christof Roduner, Samuel Mueller",251-500,7,Late Stage Venture,2020-05-26,80000000,USD,80000000,Series C,80000000,USD,80000000,Series C,123093569,USD,123093569,123122246,USD,123122246,"Salesforce Ventures, GV, Atomico, Venture Kick, NGP Capital",6,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"2,036",62,14,"161,471",30,7,2,Electric Communication Technique,Scientific and electric apparatus and instruments,63670,USD,63670,
Avaloq,https://www.crunchbase.com/organization/avaloq-2,"Banking, Financial Services, FinTech, Software","Zürich, Zurich, Switzerland",Avaloq group is an international fintech company that digitizes the automation of financial services industry.,"2,067",,$500M to $1B,Active,1991-01-01,year,2020-10-05,day,,,For Profit,https://www.avaloq.com/,https://twitter.com/Avaloq,https://www.facebook.com/pg/Avaloq,https://www.linkedin.com/company-beta/22027/,info@avaloq.com,+41583161010,109,Exited Unicorn,"Avaloq group is an international fintech company that digitizes the automation of financial services industry. With its core and digital banking software, the Avaloq Banking Suite, and its international network of BPO centres, Avaloq brings trustworthy and efficient banking to the world, delivered through great user experience.  With its integrated BPO services, Avaloq is the only independent provider for the financial industry to both develop and operate its own software.",,,1,2,,,,,,,,,,"Financial Services, Lending and Investments, Software",2,"Francisco Fernandes, Francisco Fernandez",1001-5000,2,M&A,2017-06-28,,,,Private Equity,,,,Private Equity,350000000,CHF,353030769,350000000,CHF,353030769,"Warburg Pincus, Motive Partners",1,2,1,"Made Acquisitions, Was Acquired",Avaloq acquired by NEC Corporation,https://www.crunchbase.com/acquisition/nec-acquires-avaloq-2--5d128703,NEC Corporation,https://www.crunchbase.com/organization/nec,2020-10-05,day,2200000000,USD,2200000000,Acquisition,,Private,,,,,,,,,,,,,,,"2,224",73,,,26,0,9,,Scientific and electric apparatus and instruments,26846,USD,26846,
Numbrs,https://www.crunchbase.com/organization/centralway-holding-ag,"Apps, Banking, Finance, Financial Services, Information Technology, Lifestyle, Mobile","Zürich, Zurich, Switzerland",Numbrs is a customer-centric financial services company that enables customers to manage their existing bank accounts and personal finances.,"2,166",,$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.numbrs.com,http://twitter.com/numbrs,http://www.facebook.com/numbrsapp,https://www.linkedin.com/company/numbrs/,info@numbrs.com,+41 44 578 40 00,14,Unicorn,"Numbrs is a customer-centric financial services company. It enables its customers to manage their existing bank accounts and personal finances and to buy any financial product from every provider at the best possible price. Numbrs is not a bank and will not become a bank. The company is headquartered in Zurich, Switzerland and employs over 100 people.",,,6,6,,1,1,,,,,,,"Apps, Community and Lifestyle, Financial Services, Information Technology, Lending and Investments, Mobile, Software",2,"Boris Manhart, Martin Saidler",101-250,9,,2021-01-18,7000000,CHF,7856341,Venture - Series Unknown,7000000,CHF,7856341,Venture - Series Unknown,105424719,USD,105424719,105424719,USD,105424719,"Alan Howard, Fin Venture Capital, Investment Corporation of Dubai (ICD), SevenVentures, Ronald Cohen",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"2,326",46,,,20,0,4,,Insurance; financial affairs,,,,
Pharvaris,https://www.crunchbase.com/organization/pharvaris,"Biotechnology, Life Science, Pharmaceutical","Zug, Zug, Switzerland",Pharvaris is a clinical stage company focused on bringing an oral bradykinin B2 receptor antagonist to patients.,"2,419",,$1M to $10M,Active,2015-01-01,year,2021-02-04,day,,,For Profit,https://pharvaris.com/,,,https://www.linkedin.com/company/pharvaris/?originalSubdomain=in,info@pharvaris.com,,5,,"Pharvaris is a clinical-stage company focused on bringing an oral bradykinin B2 receptor antagonist to patients. By targeting this clinically proven therapeutic target with novel small molecules, we are progressing new alternatives to injected therapies for all sub-types of hereditary angioedema (HAE) and other B2 receptor-mediated indications. PHA121, Pharvaris’ lead drug candidate, is a novel and potent small-molecule bradykinin B2 receptor antagonist currently under Phase 1 clinical study. The co-founders of Pharvaris include an inventor of icatibant and the leadership from Jerini AG that developed icatibant for the treatment of HAE, now sold by Takeda under the brand name Firazyr®.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",5,"Anne Lesage, Berndt Modig, Hans GCP Schikan, Jochen Knolle, Luc Dochez",11-50,3,IPO,2020-11-18,80000000,USD,80000000,Series C,80000000,USD,80000000,Series C,162287334,USD,162287334,162287334,USD,162287334,"General Atlantic, Venrock, Foresite Capital, Cormorant Asset Management, Idinvest Partners",4,10,,,,,,,,,,,,,,Public,2021-02-04,,,165400000,USD,165400000,636780000,USD,636780000,PHVS,https://www.crunchbase.com/ipo/pharvaris-ipo--0566c0d1,NASDAQ,,,"2,587",5,,,,,,,,,,,
WISeKey,https://www.crunchbase.com/organization/wisekey,"Artificial Intelligence, Blockchain, Cyber Security, Identity Management, Internet of Things, Network Security, SaaS, Software","Geneva, Geneve, Switzerland","WISeKey is a cybersecurity company using blockchain, AI, IoT technologies, and security to counterfeit fraud of bankcard and transactions.","2,993",,$1M to $10M,Active,1999-01-01,year,2016-04-08,day,,,For Profit,http://www.wisekey.com,http://twitter.com/wisekey,https://www.facebook.com/wisekeysocial,http://www.linkedin.com/company/wisekey-sa,info@wisekey.com,+41 22 594 3000,139,,"WISeKey is a global cybersecurity company currently deploying large scale digital identity ecosystems with a patented process. WISeKey’s Swiss-based cryptographic Root of Trust (“RoT”) provides secure authentication and identification in both physical and virtual environments for the Internet of Things, Blockchain and Artificial Intelligence. The WISeKey RoT serves as a common trust anchor to ensure the integrity of online transactions among objects and between objects and people. Their integrated vertical trusted platform combines a range of chips with software applications that cater to their customers’ security and business needs.  The software includes proprietary technology developed by the company such as, RoT and Public Key Infrastructure (“PKI”).  These technologies are offered as part of standalone products, as well as on the fully integrated Vertical Trusted Platform that enables WISeKey clients to manage their digital identity, information, and communications in a seamless process housed by complementary technology and products.  They enable their clients to adapt to a changing device landscape without compromising their digital security. The rapid growth and proliferation of internet based devices, as well as people’s dependence on them for personal and business needs, precipitated the connectivity of digital devices.  However, such connectivity creates numerous opportunities to alter or manipulate digital footprints.  They believe that their integrated products provide the most comprehensive solution to these gaps in cybersecurity and data protection. The core of WISeKey’s Vertical Trusted Platform is based on their Cybersecurity SaaS business, also known as managed PKI services, and on their Semiconductor chips.",,,2,2,2,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Other, Privacy and Security, Science and Engineering, Software",1,Carlos Moreira,101-250,13,IPO,2020-12-08,15500000,USD,15500000,Post-IPO Debt,50000000,CHF,53220647,Post-IPO Equity,164334821,USD,164334821,214343111,USD,214343111,"The Global Emerging Markets Group, Alpha Blue Ocean™, GVA Capital, 32 Ventures, Global Equity Partners Beteiligungs-Management",3,8,2,Made Acquisitions,,,,,,,,,,,,Public,2016-04-08,,,,,,,,,WIHN,https://www.crunchbase.com/ipo/wisekey-ipo--f8eab449,SWX - SIX Swiss Exchange,,,"3,188",50,28,5,25,3,6,Computing; Calculating,Scientific and electric apparatus and instruments,64281,USD,64281,
