Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Bayer,https://www.crunchbase.com/organization/bayer-ag-germany,"Biotechnology, Chemical, Health Care, Life Science, Medical, Personal Health, Pharmaceutical","Leverkusen, Nordrhein-Westfalen, Germany",Bayer is a multinational pharmaceutical and life sciences company.,390,European Union (EU),$10B+,Active,1863-08-01,day,2009-10-02,day,,,For Profit,https://www.bayer.com/,https://twitter.com/bayer,http://www.facebook.com/Bayer/,https://www.linkedin.com/company/bayer/,facebook@bayer.com,49 214 30 1,"3,010",,"Bayer operates as a life science company worldwide. It operates through Pharmaceuticals, Consumer Health, Crop Science, and Animal Health segments.  The Pharmaceuticals segment offers prescription products primarily for cardiology and women’s health care; specialty therapeutics in the areas of oncology, hematology, and ophthalmology; and diagnostic imaging equipment and contrast agents. The Consumer Health segment markets nonprescription over-the-counter medicines, medical products, cosmetics, and self-care solutions in the dermatology, nutritional supplements, pain and cardiovascular risk prevention, digestive health, allergy, cold and cough, foot care, and sun protection categories.  The Crop Science segment offers chemical and biological crop protection products, improved plant traits, seeds, digital solution, and pest and weed control products, as well as customer service for agriculture. This segment also provides breeding, propagation, and production/processing of seeds, including seed dressing.  The Animal Health segment develops and markets products and solutions for the prevention and treatment of disease in companion and farm animals to veterinarians. Bayer has a collaboration agreement with MD Anderson Cancer Center at the University of Texas to develop cancer treatments; and research collaboration agreements with Haplogen and Kyoto University to identify new drugs candidates for the treatment of pulmonary diseases.  Bayer distributes its products through wholesalers, pharmacies, supermarket and drugstore chains, online and other retailers, and hospitals, as well as directly to farmers. It has strategic research alliance with Kyoto University to jointly identify new drug targets for the treatment of pulmonary diseases, such as idiopathic pulmonary fibrosis.  Friedrich Bayer and Johann Friedrich Weskott founded Bayer on August 1, 1863. It has its headquarters in Leverkusen in Germany.",,,21,23,14,1,1,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Friedrich Bayer, Johann Friedrich Weskott",10001+,1,IPO,2018-04-17,3000000000,EUR,3711777966,Post-IPO Equity,3000000000,EUR,3711777966,Post-IPO Equity,3000000000,EUR,3711777966,3000000000,EUR,3711777966,Temasek Holdings,1,1,13,Made Acquisitions,,,,,,,,,,,,Public,2009-10-02,,,,,,,,,BAYN,https://www.crunchbase.com/ipo/bayer-ag-germany-ipo--b9c97b86,ETR - Deutsche Börse XETRA,,18,433,102,,,54,"13,810","3,937",Organic Chemistry,"Pharmaceutical, veterinary and sanitary products",5066118,USD,5066118,
Foodpanda,https://www.crunchbase.com/organization/foodpanda,"Delivery, E-Commerce, Food Delivery, Marketplace","Berlin, Berlin, Germany",foodpanda is a online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile app.,399,European Union (EU),$10M to $50M,Active,2012-04-01,day,2016-12-10,day,,,For Profit,https://www.foodpanda.com,https://twitter.com/foodpandaglobal,https://www.facebook.com/foodpandahellofood/,https://www.linkedin.com/company/foodpanda,contact@foodpanda.com,49 30 767595613,407,,"Foodpanda is a global online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile application. Customers enter their postcodes on the site, browse for food from a list of restaurants, and place the order; foodpanda processes the order details, sends out an SMS to customers to confirm orders and their estimated delivery time, and passes the details to partner restaurants; and the restaurants deliver the food to customers. It is called foodpanda in Asia and Europe and hellofood in Africa, Latin America, and the Middle East. Foodpanda has partnered with more than 60, 000 restaurants globally, including Pizza Hut, Subway, KFC, McDonalds, and Jollibee. Foodpanda was launched by Ralf Wenzel and Benjamin Bauer in 2012 and is operated from Berlin, Germany with presence in over 40 countries and 500 cities across 5 continents.",,,1,1,,1,1,,,,,,,"Administrative Services, Commerce and Shopping, Food and Beverage, Transportation",6,"Benjamin Bauer, Christian Mischler, Felix Plog, Kiren Tanna, Ralf Wenzel, Rohit Chadda",1001-5000,8,M&A,2017-05-23,431450000,USD,431450000,Undisclosed,431450000,USD,431450000,Undisclosed,749450000,USD,749450000,749450000,USD,749450000,"Rocket Internet, Kinnevik AB, Delivery Hero, Goldman Sachs Investment Partners, Falcon Capital",5,8,13,"Made Acquisitions, Was Acquired",Foodpanda acquired by Delivery Hero,https://www.crunchbase.com/acquisition/delivery-hero-acquires-foodpanda--ddd24629,Delivery Hero,https://www.crunchbase.com/organization/delivery-hero,2016-12-10,day,500000000,USD,500000000,Acquisition,Cash,Private,,,,,,,,,,,,,,,442,37,10,"735,958",23,,,,,,,,
Mambu,https://www.crunchbase.com/organization/mambu,"Banking, Financial Services, FinTech, Lending","Berlin, Berlin, Germany",Mambu is a software-as-a-service banking engine provider that powers lending and deposit services.,447,European Union (EU),$1B to $10B,Active,2011-01-01,year,,,,,For Profit,http://www.mambu.com,http://twitter.com/mambu_com,http://www.facebook.com/mambucloud,http://www.linkedin.com/company/mambu,hello@mambu.com,,88,Unicorn,"Mambu is a software-as-a-service banking engine provider that powers lending and deposit services. The company provides financial institutions of all sizes to design, launch, service, and scale their banking and lending portfolio. It empowers over 7,000 loan and deposit products which serve over eight million end customers. With more than three million active accounts in over 46 countries, ranging from fintech to traditional banks.",,,,,,,,,,,,,,"Financial Services, Lending and Investments",3,"Eugene Danilkis, Frederik Pfisterer, Sofia Nunes",251-500,6,Late Stage Venture,2021-01-07,110000000,EUR,134960714,Series D,110000000,EUR,134960714,Series D,152000000,EUR,182920968,152000000,EUR,182920968,"Tiger Global Management, Bessemer Venture Partners, Point Nine, TCV, Runa Capital",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,494,84,1,,31,0,9,,Scientific and electric apparatus and instruments,12940061,USD,12940061,
IDnow,https://www.crunchbase.com/organization/idnow,"Cloud Data Services, Identity Management, Information Technology, Internet, Legal, Machine Learning, Real Time, Security","Munich, Bayern, Germany",IDnow is a technology startup that provides advanced machine-learning technology for its Identity Verification-as-a-Service platform.,556,European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.idnow.io,https://twitter.com/IDnowGmbH,https://www.facebook.com/idnow.de,https://www.linkedin.com/company/idnow,info@idnow.de,+49 89 24889280,46,,"IDnow provides advanced machine-learning technology for its Identity-as-a-Service platform that can verify identities in real time. The company's solutions guarantee legal security throughout Europe and the highest level of data security. The company provides a legally secure solution without additional hardware in the area of video identification of customers and electronic signatures. The company's offer is directed at all business customers who would like to provide customer identification and contract conclusion online, such as banks, telecommunications companies, Fintechs, etc. Its customer portfolio includes renowned firms such as Commerzbank, UBS, Sixt neuwagen, Telefónica, and N26. IDnow was founded on 2014 and is headquartered in Munich, Germany.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Other, Privacy and Security, Professional Services, Software",4,"Armin Bauer, Dennis von Ferenczy, Felix Haas, Sebastian Baerhold",101-250,6,Late Stage Venture,2020-12-08,15000000,EUR,18163544,Debt Financing,40000000,USD,40000000,Series C,40000000,USD,40000000,58163544,USD,58163544,"Plug and Play, European Investment Bank, Seventure Partners, 10x Group, BayBG",4,8,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-09-07,1,611,60,,,29,1,0,Computing; Calculating,,,,,
Fresenius Medical Care,https://www.crunchbase.com/organization/fresenius-medical-care,"Biotechnology, Health Care, Medical Device","Bad Homburg, Hessen, Germany",Fresenius Medical Care is a healthcare company that provides dialysis treatment for those with chronic kidney diseases.,739,European Union (EU),$1B to $10B,Active,1996-01-01,year,1996-10-18,day,,,For Profit,https://www.freseniusmedicalcare.com,https://twitter.com/fmc_ag,https://www.facebook.com/pg/FreseniusMedicalCare.Corporate/,https://www.linkedin.com/company/freseniusmedicalcare,marketing.international@fmc-ag.com,+49 6172 6090,323,,"Fresenius Medical Care is a provider of products and services for individuals undergoing dialysis because of chronic kidney failure, a condition that affects more than 1.89 million individuals worldwide. It has a network of 2,716 dialysis clinics in North America, Europe, Latin America, Asia-Pacific, and Africa.  It offers specialty pharmacy and laboratory services and manufactures and distributes the most comprehensive line of dialysis equipment, disposable products, and renal pharmaceuticals. The company was founded in 1996 and is headquartered in Bad Homburg, Frankfurt.",,,9,12,5,3,3,,,,,,,"Biotechnology, Health Care, Science and Engineering",1,Eduard Fresenius,10001+,23,IPO,2020-02-25,6072604,USD,6072604,Post-IPO Equity,6072604,USD,6072604,Post-IPO Equity,182711070,USD,182711070,182711070,USD,182711070,,,,13,Made Acquisitions,,,,,,,,,,,,Public,1996-10-18,,,,,,,,,FME,https://www.crunchbase.com/ipo/fresenius-medical-care-ipo--dd269c1c,FRA - Frankfurt Stock Exchange,,,808,23,1,,27,60,15,Medical Or Veterinary Science; Hygiene,Medical apparatus and instruments,216375705,USD,216375705,
Contentful,https://www.crunchbase.com/organization/contentful,"Apps, Cloud Computing, Content, Developer Tools, SaaS","Berlin, Berlin, Germany",Contentful offers a headless content management system that helps organizations deliver content across channels.,740,European Union (EU),$10M to $50M,Active,2013-06-26,day,,,,,For Profit,https://www.contentful.com,https://twitter.com/contentful,https://www.facebook.com/contentful,https://www.linkedin.com/company/contentful/,team@contentful.com,,35,Emerging Unicorn,"Contentful operates as a content platform to build digital experiences at scale. It enables enterprises to deliver omnichannel digital experiences with greater speed and scale than with a traditional CMS. Contentful unifies content in a single hub, structures it for use in any digital channel, and integrates seamlessly with hundreds of other tools through open APIs. Companies such as Spotify, Urban Outfitters, Jack in the Box, The British Museum, Xoom, Lenovo, and many others rely on Contentful’s content platform.",,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Software",2,"Paolo Negri, Sascha Konietzke",251-500,7,Late Stage Venture,2020-06-17,80000000,USD,80000000,Series E,80000000,USD,80000000,Series E,158300000,USD,158300000,159600000,USD,159600000,"General Catalyst, Hercules Capital, Inc., Salesforce Ventures, Sapphire Ventures, Balderton Capital",4,12,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-07-14,17,810,69,15,7,49,0,11,,Scientific and electric apparatus and instruments,,,,
Zalando,https://www.crunchbase.com/organization/zalando,"E-Commerce, E-Commerce Platforms, Fashion, Lifestyle","Berlin, Berlin, Germany","Zalando is a fashion and technology company, currently transforming into a multi-service platform.",762,European Union (EU),$1B to $10B,Active,2008-06-01,month,2014-10-01,day,,,For Profit,https://corporate.zalando.com,http://twitter.com/zalandotech,http://www.facebook.com/zalando,https://www.linkedin.com/company/zalando/,social.media@zalando.de,4930200088400,515,Exited Unicorn,"Zalando is a European online fashion platform- offering a broad assortment of fashion for men, women and children. It carries over 1.500 brands and over 150.000 product choices for over 17 million customers in 15 countries.  By constantly optimising its processes and platform offerings, using its e-commerce expertise and lots of can-do spirit, Zalando have become Europe's leading online fashion retailer in only a few years. Its goal is to create the world’s best online fashion experience. The cores of its business are what the company focuses on, always striving to be cutting-edge in fashion, technology, marketing, and logistics.  Zalando SE in Berlin is the group’s centrepiece which focuses on the development of its core product: the online shopping experience. Zalando SE operates the international business and takes care of their business development. Zalando SE comprises functions like the management, marketing, administration, and technology.",,,8,11,6,2,2,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services",2,"David Schneider, Robert Gentz",10001+,8,IPO,2013-11-11,140000000,EUR,187703289,Private Equity,140000000,EUR,187703289,Private Equity,140000000,EUR,187703289,467700000,EUR,615854262,"DST Global, HV Capital, Kinnevik AB, Ontario Teachers' Pension Plan, Commerzbank",6,11,7,Made Acquisitions,,,,,,,,,,,,Public,2014-10-01,,,605000000,EUR,763457997,5300000000,EUR,6688144443,ZAL,https://www.crunchbase.com/ipo/zalando-ipo--3faac856,ETR - Deutsche Börse XETRA,,21,834,92,16,"2,820,721",,0,210,,Advertising; business,,,,
Signavio,https://www.crunchbase.com/organization/signavio,"Business Development, Computer, SaaS, Software","Berlin, Berlin, Germany",Signavio provides tools for business process management.,770,European Union (EU),$10M to $50M,Active,2009-01-01,year,2021-01-27,day,,,For Profit,http://www.signavio.com,http://twitter.com/signavio,http://www.facebook.com/signavio,http://www.linkedin.com/company/signavio-inc,info@signavio.com,650 388 5297,36,,"Signavio provides tools for business process management. Signavio enables organizations to keep up with the pace, volume, and complexity of change. Signavio has rapidly established itself as a provider of cloud-based process modeling and management systems. Signavio’s innovative Business Transformation Suite, including the Stevie Award-winning Signavio Process Intelligence, is recognized for its ease of use and rapid return on investment.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Professional Services, Software",5,"Gero Decker, Mathias Weske, Nicolas Peters, Torben Schreiter, Willi Tscheschner",251-500,3,M&A,2019-07-11,177000000,USD,177000000,Series C,177000000,USD,177000000,Series C,229569948,USD,229569948,229569948,USD,229569948,"Summit Partners, DTCP, Apax Digital",2,3,,Was Acquired,Signavio acquired by SAP,https://www.crunchbase.com/acquisition/sap-acquires-signavio--efd09f6a,SAP,https://www.crunchbase.com/organization/sap,2021-01-27,day,,,,Acquisition,,Private,,,,,,,,,,,,,,6,842,77,,,45,0,6,,Scientific and electric apparatus and instruments,13481933,USD,13481933,
Rocket Internet,https://www.crunchbase.com/organization/rocket-internet,"Finance, Incubators, Internet, Software","Berlin, Berlin, Germany",Rocket Internet incubates and invests in internet and technology companies globally.,917,European Union (EU),$50M to $100M,Active,2007-01-01,year,2014-10-10,day,,,For Profit,https://www.rocket-internet.com/,http://twitter.com/RocketBerlin,https://www.facebook.com/pages/Rocket-Internet/233785336728076,https://www.linkedin.com/company/1298456,info@rocket-internet.com,,"2,913","Crunchbase Venture Program, Exited Unicorn","Rocket Internet incubates, builds, develops operationally and strategically invests in internet and technology companies globally. It provides operational support to its companies and helps them scale internationally. Rocket Internet's selected companies are active in a large number of countries around the world.",Venture Capital,,91,133,39,38,38,,,,,,,"Financial Services, Internet Services, Lending and Investments, Software",5,"Alexander Samwer, Fabio Tran, Marc Samwer, Oliver Samwer, Stefan Jung",251-500,7,IPO,2015-02-13,588800000,EUR,670552408,Post-IPO Equity,588800000,EUR,670552408,Post-IPO Equity,2249056675,USD,2249056675,2249056675,USD,2249056675,"HV Capital, Global Founders Capital, Kinnevik AB, United Internet Ventures, PLDT",6,7,8,Made Acquisitions,,,,,,,,,,,,Public,2014-10-10,,,1770000000,USD,1770000000,8199999999,USD,8199999999,RKET,https://www.crunchbase.com/ipo/rocket-internet-ipo--383ed618,ETR - Deutsche Börse XETRA,,1,"1,004",34,9,,10,0,2,,Telecommunications,,,,
Lilium,https://www.crunchbase.com/organization/lilium-aviation,"Air Transportation, Automotive, Manufacturing, Transportation, Travel","Weßling, Bayern, Germany","Lilium developing an all-electric, vertical take-off and landing aircraft for regional air mobility.",920,European Union (EU),$100M to $500M,Active,2015-01-01,year,,,,,For Profit,https://lilium.com/,https://twitter.com/Lilium,https://www.facebook.com/LiliumAviation,https://www.linkedin.com/company/lilium-aviation-gmbh,info@lilium.com,+49 (0)170 700 5739,79,Unicorn,"Lilium is an aviation company developing an emissions-free regional air mobility service. It has designed and prototyped the Lilium Jet, a brand-new type of aircraft that will enable it to deliver regional journeys that are considerably faster than rail or road, yet competitive in price. The demonstrator aircraft first flew in 2019 and is a five-seater, fully-electric aircraft that can take-off and land vertically (eVTOL). Lilium expects to service a sizeable global market demand by connecting communities at a fraction of the cost of conventional high-speed infrastructure, with zero operating emissions.",,,,,,,,,,,,,,"Manufacturing, Transportation, Travel and Tourism",4,"Daniel Wiegand, Matthias Meiner, Patrick Nathen, Sebastian Born",251-500,5,,2020-06-09,35000000,USD,35000000,Venture - Series Unknown,35000000,USD,35000000,Venture - Series Unknown,376400000,USD,376400000,376400000,USD,376400000,"Tencent Holdings, Atomico, Obvious Ventures, Freigeist Capital, LGT Capital Partners",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"1,007",47,,,22,3,8,Aircraft; Aviation; Cosmonautics,"Transport, packaging and storing",6569993,USD,6569993,
Deutsche Bank,https://www.crunchbase.com/organization/deutsche-bank,"Banking, Finance, Financial Services","Frankfurt, Hessen, Germany","Deutsche Bank, a Frankfurt-based global investment bank, offers financial products and services to corporate and institutional clients.",926,European Union (EU),$1B to $10B,Active,1870-03-10,day,2001-10-12,day,,,For Profit,http://www.db.com,https://twitter.com/deutschebank,https://www.facebook.com/DeutscheBank,https://www.linkedin.com/company/deutsche-bank/,deutsche.bank@db.com,+49 69 910-00,"7,149",,"Deutsche Bank is a global investment bank. Deutsche Bank is the leading German bank with strong European roots and a global network. In a fundamental transformation the bank focuses on its core strengths in a newly created Corporate Bank, a leading Private Bank, a focused investment bank and in asset management. They provide banking services to companies, governments, institutional investors, small and medium-sized businesses and private individuals. Deutsche Bank was founded in 1870 to accompany German businesses into the world. They have worked across borders ever since.",Investment Bank,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",99,117,28,50,50,,,,,,1,"Financial Services, Lending and Investments",4,"Adelbert Delbruck, Georg Siemens, Gustav Muller, Ludwig Bamberger",10001+,4,IPO,2020-10-13,,,,Post-IPO Equity,,,,Post-IPO Equity,,,,,,,"HNA Group, Cerberus Capital Management, Capital Group",2,3,4,Made Acquisitions,,,,,,,,,,,,Public,2001-10-12,,,,,,,,,DB,https://www.crunchbase.com/ipo/deutsche-bank-ipo--6a59b6f7,NYSE - New York Stock Exchange,,39,"1,014",74,,,42,35,178,Working Of Plastics,Insurance; financial affairs,,,,
Solarisbank,https://www.crunchbase.com/organization/solarisbank-ag,"Banking, Financial Services, FinTech, Information Technology","Berlin, Berlin, Germany",Solarisbank is a Banking-as-a-Service platform that enables other companies to offer their own financial services via APIs.,937,European Union (EU),$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://www.solarisbank.com/,https://www.twitter.com/solarisbank,https://www.facebook.com/solarisBankAG/,https://www.linkedin.com/company/solarisbank,info@solarisbank.de,+490302325678900,41,,"Solarisbank is Europe's leading Banking-as-a-Service platform. As a technology company with a full German banking license, Solarisbank enables other companies to offer their own financial services. Via APIs, partners integrate Solarisbank's modular banking services directly into their own product offering. The platform offers digital bank accounts and payment cards, identification and lending services, digital asset custody as well as services provided by integrated third-party providers. To date, Solarisbank has raised more than EUR 160 million from a bluechip shareholder base, including ABN AMRO’s Digital Impact Fund, BBVA, finleap, Global Brain, HV Holtzbrinck Ventures, Lakestar, Samsung Catalyst Fund, SBI Group, Storm Ventures, Visa, Vulcan Capital, and yabeo Capital.",Venture Capital,Late Stage Venture,2,2,,1,1,,,,,,,"Financial Services, Information Technology, Lending and Investments",3,"Andreas Bittner, Marko Wenthin, Thom Rasser",251-500,4,Late Stage Venture,2020-06-30,60000000,EUR,67407020,Series C,60000000,EUR,67407020,Series C,155100000,EUR,178623656,155100000,EUR,178623656,"SoftBank, HV Capital, Vulcan Capital, Visa, Storm Ventures",4,16,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"1,025",44,,,13,0,8,,Insurance; financial affairs,,,,
Celonis,https://www.crunchbase.com/organization/celonis,"Analytics, Big Data, Business Intelligence, Data Mining, Database, Enterprise, SaaS, Software","Munich, Bayern, Germany",Celonis is the market leader in Execution Management Systems.,956,European Union (EU),$100M to $500M,Active,2011-01-01,year,,,,,For Profit,https://www.celonis.com/,https://twitter.com/celonis,https://www.facebook.com/Celonis/,https://www.linkedin.com/company/celonis/,info@celonis.com,+4989416159670,15,Unicorn,"Celonis believes that every company can unlock its full execution capacity. Powered by its market-leading process mining core, the Celonis Execution Management System provides a set of instruments and applications, the Celonis Studio as well as platform capabilities for business executives and users. The Celonis EMS offerings help companies manage every facet of execution management from analytics to strategy and planning, management, actions and automation. Celonis has thousands of customers, including ABB, AstraZeneca, Bosch, Coca-Cola, Citibank, Dell, GSK, John Deere, L'Oréal, Siemens, Uber, Vodafone and Whirlpool. Celonis is headquartered in Munich, Germany and New York City, USA and has 15 offices worldwide.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Other, Software",3,"Alexander Rinke, Bastian Nominacher, Martin Klenk",1001-5000,3,Late Stage Venture,2019-11-21,290000000,USD,290000000,Series C,290000000,USD,290000000,Series C,367500000,USD,367500000,367500000,USD,367500000,"Accel, 83North, Ryan Smith, Arena Holdings, Craig Tooey Courtemanche",3,5,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,10,"1,044",31,,,46,10,19,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
